SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20190201|G56372124|LOACR|8000|LONGEVITY ACQUISITION CORP|0.28
20190201|G56372132|LOAC|4200|LONGEVITY ACQUISITION CORP USD|9.99
20190201|G5698W116|LXFR|687|LUXFER HOLDINGS PLC SHS (GBR) |19.91
20190201|G56981106|LKCO|25|LUOKUNG TECHNOLOGY CORP SHS|11.55
20190201|G5784H106|MANU|104|MANCHESTER UTD PLC NEW|19.30
20190201|G5785G107|MNK|699|MALLINCKRODT PUB LTD CO SHS (I|21.86
20190201|G5876H105|MRVL|16410|MARVELL TECH GROUP LTD|18.53
20190201|G59290109|MDJH|2613|MDJM LTD SHS (CYM)|3.60
20190201|G59665102|MGTX|2127|MEIRAGTX HLDGS PLC (CYM)|12.38
20190201|G6S41R101|OSMT|456|OSMOTICA PHARMACEUTICALS PLC|7.84
20190201|G60630103|MFCB|135|MFC BANCORP LTD USD MFC SHS (C|6.80
20190201|G6095L109|APTV|470|APTIV PLC SHS (JEY)|79.13
20190201|G6359F129|NBRPRA|75|NABORS INDUSTRIES LTD PFD CONV|23.59
20190201|G637AM102|MYOV|550|MYOVANT SCIENCES LTD COM (BMU)|18.44
20190201|G64335105|NEWA|533|NEWATER TECHNOLOGY INC. SHS (V|5.95
20190201|G6455X107|NETS|1404|NETSHOES CAYMAN LTD COM (CYM) |2.70
20190201|G6485P124|NFCWS|99|NEW FRONTIER CORP WT EXP 7/3/2|0.75
20190201|G65772207|NAO|664|NORDIC AMERN OFFSHORE LTD SHS |3.39
20190201|G6613P129|NADLQ|115124|NORTH ATLANTIC DRILLING LTD CO|0.06
20190201|G66721104|NCLH|72|NORWEGIAN CRUISE LINE HLDGS LT|51.43
20190201|G6700G107|NVT|72|NVENT ELEC PLC SHS (IRL)|25.02
20190201|G6772P126|OMADWS|696|ONE MADISON CORP WT EXP (CYM) |0.82
20190201|G68603151|PREPRI|100|PARTNERRE LTD RED PFD SHS SER |25.68
20190201|G6891L105|PANL|6|PANGEA LOGISTICS SOLUTIONS LTD|3.05
20190201|G7T16G103|SPNS|598|SAPIENS INTL CORP NV NEW (CYM)|12.20
20190201|G7114V102|PME|97|PINGTAN MARINE ENTERPRISE LTD |2.28
20190201|G7185A102|PTGEF|238231|PORTAGE BIOTECH INC. ORDINARY |0.09
20190201|G73268107|QTNT|239|QUOTIENT LIMITED ORDINARY SHAR|8.96
20190201|G7415M108|RCON|1151|RECON TECHNOLOGY LTD ORD SHS (|1.05
20190201|G7457R114|RBZAW|286|REEBONZ HOLDING LIMITED WARRAN|0.10
20190201|G7500A100|BIQI|4259|RENMIN TIANLI GROUP INC SHS (V|2.75
20190201|G75271109|RETO|85|RETO ECO-SOLUTIONS INC USD COM|1.76
20190201|G7665A101|RDC|34|ROWAN COMPANIES INC (UK)|12.19
20190201|G7945M107|STX|2422|SEAGATE TECH PLC (IRL)|44.28
20190201|G7982P104|DJSP|6022|DJSP ENTERPRISES INC (VG)|.
20190201|G7998G106|SDRL|4550|SEADRILL LTD NEW SHS (BMU)|8.60
20190201|G81276100|SIG|327|SIGNET JEWELERS LTD COM SHS|24.36
20190201|G81477104|SINA|4|SINA CORPORATION|61.42
20190201|G8232Y101|SGH|835|SMART GLOBAL HLDGS INC SHS|24.81
20190201|G8250R129|IPOAWS|84|SOCIAL CAP HEDOSOPHIA HLDGS CO|0.77
20190201|G8406F102|SSLJ|4859|SSLJ.COM LTDUSD CL A ORD SHS|0.49
20190201|G8477B105|DELT|3620|DELTA TECHNOLOGIES HLDGS LTD U|1.16
20190201|G85347105|SBBP|27|STRONGBRIDGE BIOPHARMA PLC SHS|4.69
20190201|G86659102|TLOFF|254|TALON METALS CORP (VIRGIN ISLA|0.08
20190201|G8708A108|TZACW|2100|TENZING ACQUISITION CORP WT EN|0.17
20190201|G8708A116|TZAC|2211|TENZING ACQUISITION CORP USD O|9.98
20190201|G8708A124|TZACU|234|TENZING ACQUISITION CORP UNITS|10.12
20190201|G87084102|PETZ|5049|TDH HLDGS INC|0.74
20190201|G87110105|FTI|358|TECHNIPFMC PLC COM (GBR)|22.96
20190201|G87264100|TGLS|1038|TECNOGLASS INC COM|8.40
20190201|G8766E109|TGH|77|TEXTAINER GROUP HOLDINGS LTD (|13.02
20190201|G8827U100|TPRE|1444|THIRD PT REINSURANCE LTD COM S|10.51
20190201|G8857R126|TBRGW|198480|THUNDER BRDG ACQUISITION LTD W|0.40
20190201|G88576106|THRSF|18269|Thunderbird Resorts, Inc. Ordi|0.13
20190201|G89982113|TAT|200|TRANSATLANTIC PETROLEUM LTD OR|1.28
20190201|G9001E128|LILAK|317|LIBERTY LATIN AMER LTD CL C (B|17.48
20190201|G9019D104|TVPT|31241|TRAVELPORT WORLDWIDE LTD COM S|15.66
20190201|G9108L124|TNPPRB|12|TSAKOS ENERGY NAVIGATION LTD R|25.05
20190201|G9108L157|TNPPRE|48|TSAKOS ENERGY NAVIGA (BERMUDA)|21.10
20190201|G9145A107|TWLV|4698|TWELVE SEAS INVT CO SHS AS PAR|9.97
20190201|G9366W119|LTNU|280|UNION ACQUISITION CORP UNITS|10.85
20190201|G9366W127|LTNWS|23300|UNION ACQUISITION CORP|0.33
20190201|G9366W135|LTNRT|23300|UNION ACQUISITION CORP RT TO P|0.47
20190201|G9892K100|ZKIN|13098|ZK INTL GROUP CO LTD SHS (VGB)|1.62
20190201|H00263105|ACIU|77648|AC IMMUNE SA SHS (CHE)|4.12
20190201|H0381L104|EARS|34513|AURIS MED HLDG AG NEW COM (CHE|0.42
20190201|H1467J104|CB|317|CHUBB LTD COM|133.05
20190201|H2906T109|GRMN|2|GARMIN LTD COM STK (CH)|69.18
20190201|H42097107|UBS|6254|UBS GROUP AG ORD SHS (CHE)|12.96
20190201|H50430232|LOGI|46944|LOGITECH INTERNATIONAL S.A .OR|36.40
20190201|H5861P103|OBSV|60|OBSEVA SA COM SHS (CHE)|12.67
20190201|H8817H100|RIG|6096|TRANSOCEAN LTD (SWITZERLAND)|8.57
20190201|L0427L105|ATTO|237|ATENTO S A ORD SHS (LUX)|3.95
20190201|L1995B107|CAAP|1973|CORPORACION AMER ARPTS S A|8.06
20190201|L6388F110|TIGO|2393|MILLICOM INTL CELLULAR SA REG |63.43
20190201|L67359106|NEXA|3367|NEXA RES S A COM (LUX)|8.86
20190201|L7257P205|PACD|17|PACIFIC DRILLING S.A., LUXEMBO|15.50
20190201|M0861T118|ALVRQ|303|ALVARION LTD ORDINARY SHARES|.
20190201|M1492T105|ARCT|1069|ARCTURUS THERAPEUTICS LTD SHS |5.00
20190201|M20598104|CSTE|3065|CAESARSTONE LTD ORD SHS (ISR) |15.38
20190201|M2361E203|CHEK|22229|CHECK-CAP LTD ORD SHS (ISR)|3.54
20190201|M25722105|CGEN|607|COMPUGEN LTD|3.45
20190201|M3760D101|ESLT|120|ELBIT SYSTEMS LTD|123.03
20190201|M40527109|ENTX|136|ENTERA BIO LTD SHS (ISR)|4.08
20190201|M46135105|FOMX|1413|FOAMIX PHARMACEUTICALS LTD ORD|3.62
20190201|M47364100|GMDA|1654|GAMIDA CELL LTD (ISR)|14.03
20190201|M51474118|GILT|8|GILAT SATELLITE NETWORKS LTD N|9.63
20190201|M56595107|IGLD|15969|INTERNET GOLD-GOLDEN LINES LTD|0.57
20190201|M5920A109|ICL|1063|ISRAEL CHEMICALS LTD (ISRAEL) |5.82
20190201|M68830104|MDWD|331|MEDIWOUND LTD ORD SHS|4.86
20190201|M69676209|MTSL|368|MER TELEMANAGEMENT SOLUTIONS L|2.02
20190201|M70240102|MNDO|1|MIND C.T.I. LTD|2.50
20190201|M7516K103|NVMI|1151|NOVA MEASURING INSTRUMENTS LTD|24.65
20190201|M75253100|ORBK|29861|ORBOTECH LTD|61.33
20190201|M81865111|RDCM|100|RADCOM LTD ORD SHS|8.22
20190201|M81873107|RDWR|62|RADWARE LTD|24.21
20190201|M85548101|SSYS|4293|STRATASYS LTD ORD SHS (ISRAEL)|25.53
20190201|M8694L103|SLGL|4|SOL-GEL TECHNOLOGIES LTD SHS (|5.99
20190201|M8737E108|TARO|55|TARO PHARMACEUTICAL INDS LTD|95.14
20190201|M96088105|URGN|222|UROGEN PHARMA LTD ORD SHS (ISR|41.42
20190201|M96883109|VBLT|16442|VASCULAR BIOGENICS LTD ORD SHS|1.29
20190201|N14506104|ESTC|2345|ELASTIC N V USD SHS (NLD)|85.00
20190201|N44821101|IFRX|870|INFLARX N V COM (NLD)|32.79
20190201|N59465109|MYL|6399|MYLAN N V SHS EURO|29.95
20190201|N71542109|PRQR|178|PROQR THERAPEUTICS N.V. ORDINA|15.76
20190201|N72482123|QGEN|134|QIAGEN NV|37.03
20190201|N90064101|QURE|3992|UNIQURE N V ORD SHS (NLD)|34.25
20190201|P73398102|NYMX|2278|NYMOX PHARMACEUTICAL CORP COM |2.21
20190201|P8696W104|SVA|245|SINOVAC BIOTECH LTD|6.39
20190201|Q56767108|MMSDF|300304|MACARTHUR MINERALS LTD ORDINAR|0.03
20190201|Q7352P105|PNGZF|4600|PARINGA RES LTD ORD SHS (AUS) |0.12
20190201|V0195Q103|AFMJF|2000|ALPHAMIN RES CORP (MAURITIUS) |0.20
20190201|V0393H103|AZRE|479|AZURE PWR GLOBAL LTD SHS (MUS)|10.75
20190201|V7780T103|RCL|14899|ROYAL CARIBBEAN CRUISES LTD|120.05
20190201|Y0017S102|ANWWQ|331|AEGEAN MARINE PETROLEUM NETWOR|0.03
20190201|Y11082107|CPLP|1556|CAPITAL PRODUCT PARTNERS L P (|2.25
20190201|Y1771G102|CMRE|96|COSTAMARE INC COM STK (MHL)|5.08
20190201|Y2065G121|DHT|100|DHT HOLDING, INC NEW|4.05
20190201|Y2066G104|DSX|1065|DIANA SHIPPING INC.|2.94
20190201|Y2109Q705|DRYS|18137|DRYSHIPS INC COM PAR NEW (MHL)|5.03
20190201|Y2187A143|EGLE|23160|EAGLE BULK SHIPPING INC SHS NE|4.11
20190201|Y2188B108|DLNG|309|DYNAGAS LNG PARTNERS LP COM UN|2.70
20190201|Y2188B124|DLNGPRB|4806|DYNAGAS LNG PARTNERS LP PREF U|19.99
20190201|Y23508107|EDRY|135|EURODRY LTD|7.60
20190201|Y2685T131|GNK|1000|GENCO SHIPPING & TRADING LTD S|7.37
20190201|Y2687W108|GLOP|3494|GASLOG PARTNERS LP UNIT LTD PA|22.69
20190201|Y2687W124|GLOPPRB|4213|GASLOG PARTNERS LP PERP PREF U|21.58
20190201|Y2687W132|GLOPPRC|2925|GASLOG PARTNERS LP PERP PREF U|22.96
20190201|Y2711Y112|GIGM|118|GIGAMEDIA LIMITED ORD SHS NEW |2.78
20190201|Y27183105|GSL|535|GLOBAL SHIP LEASE, INC. COM CL|0.79
20190201|Y27265407|GLBS|124|GLOBUS MARITIME LIMITED COM (M|3.44
20190201|Y28895103|GRIN|350|GRINDROD SHIPPING HLDGS LTD SH|6.40
20190201|Y46717107|KEN|344|KENON HLDGS LTD ORD SHS (SGP) |18.30
20190201|Y48125101|KNOP|1859|KNOT OFFSHORE PARTNERS LP COM |18.65
20190201|Y62159143|NNA|160|NAVIOS MARITIME ACQUISITION CO|5.36
20190201|Y62197119|NM|3931|NAVIOS MARITIME HOLDINGS INC C|2.44
20190201|Y62267102|NMM|157|NAVIOS MARITIME PARTNERS L.P. |0.99
20190201|Y71726106|PXS|100|PYXIS TANKERS INC COM|1.02
20190201|Y73760137|SHIP|10323|SEANERGY MARITIME HLDGS COPR S|0.46
20190201|Y7388L103|SB|107|SAFE BULKERS INC COM STK (MH) |1.55
20190201|Y7542C130|STNG|5|SCORPIO TANKERS INC COM NEW|18.73
20190201|Y7545W109|SDLP|1955|SEADRILL PARTNERS LLC COM UNIT|1.09
20190201|Y7546A114|SLTB|1816|SCORPIO BULKERS INC 7.50% SR N|25.31
20190201|Y75638109|SSW|6573|SEASPAN CORPORATION COM SHS (M|9.30
20190201|Y75638307|SSWPRG|49|SEASPAN CORP PERP PFD SER G (M|23.10
20190201|Y8162K204|SBLK|27340|STAR BULK CARRIERS CORP SH PAR|7.41
20190201|Y8564M105|TGP|430|TEEKAY LNG PARTNERS L.P. COM U|12.86
20190201|Y8564M113|TGPPRA|6338|TEEKAY LNG PARTNERS L P PERP P|25.00
20190201|Y8564W103|TK|53438|TEEKAY CORPORATION (MARSHALL I|3.51
20190201|Y8565J101|TOO|393|TEEKAY OFFSHORE PARTNERS LP CO|1.21
20190201|Y8565J135|TOOPRB|1099|TEEKAY OFFSHORE PARTNERS LP PR|18.20
20190201|Y8897Y800|TOPS|328|TOP SHIPS INC SHS NEW 2018 (MH|0.93
20190201|000307108|AAC|27402|AAC HLDGS INC COM STK (NV)|2.42
20190201|000361105|AIR|694|A A R CORP|37.68
20190201|000375204|ABB|20133|ABB LTD ADS ( 1 REG SHS)|19.15
20190201|000380105|ABCZY|1028|ABCAM PLC UNSPON ADR (UK)|17.96
20190201|00081T108|ACCO|58|ACCO BRANDS CORPORATION|8.83
20190201|000868109|ACNB|68|ACNB CORP|36.40
20190201|00089H106|ACSAY|203|ACS Actividades De Construccio|8.25
20190201|00108J109|ACMR|99|ACM RESH INC CL A|9.31
20190201|001084102|AGCO|645|AGCO CORP|64.20
20190201|001228204|MITTPRA|300|AG MTG INVT TR INC8.25% PFD SE|25.40
20190201|00123Q302|AGNCB|190|AGNC INVT CORP DEP SHS REPSTG |25.05
20190201|00130H105|AES|89015|THE AES CORPORATION|16.39
20190201|001317205|AAGIY|6018|AIA GROUP LTD SPONSORED ADR HO|36.38
20190201|001430107|AISSF|900|AIS RES LTD COM (BHS)|0.06
20190201|001448109|AITB|922|AIT THERAPEUTICS INC|4.95
20190201|00162Q205|EQL|182|ALPS ETF TR EQUAL SECTOR WEIGH|69.13
20190201|00162Q460|ACES|11568|ALPS ETF TR CLEAN ENERGY ETF|25.55
20190201|00162Q478|DTEC|3348|ALPS ETF TR DISRUPTIVE TECHNOL|27.14
20190201|00162Q510|RFFC|1823|ALPS ETF TR RIVERFRONT DYNAMIC|32.01
20190201|00162Q528|RFDA|12043|ALPS ETF TR RIVERFRONT DYNAMIC|30.77
20190201|00162Q585|SGDJ|781|ALPS ETF TR SPROTT JUNIOR GOLD|27.56
20190201|00162Q643|SGDM|1841|ALPS ETF SPROTT GOLD MINERS ET|19.17
20190201|00162Q718|IDOG|6910|ALPS ETF TR INTL SECTOR DIVID |25.90
20190201|00162Q866|AMLP|264158|ALPS ETF TR ALERIAN MLP ETF|9.84
20190201|001630102|ALRT|741|ALR TECHNOLOGIES INC|0.04
20190201|00164V103|AMCX|2033|AMC NETWORKS INC CLASS A COM|62.94
20190201|001744101|AMN|47|AMN HEALTHCARE SERVICES|64.79
20190201|00175J107|POWW|8322|AMMO INC|4.13
20190201|00181T107|AMRK|127|A-MARK PRECIOUS METALS, INC CO|12.97
20190201|00202F102|AMKBY|3155|A.P. MOLLER-MAERSK A/S UNSPONS|6.69
20190201|00206R102|T|114928|AT&T INC. COM|30.06
20190201|00212G108|ASMVY|105|Asm Pacific Technology Ltd Uns|32.18
20190201|00212V105|ASOMY|11092|ASOS PLC UNSPON ADR (UK)|44.45
20190201|002120103|LIFE|4100|ATYR PHARMA INC COM|0.50
20190201|00214Q104|ARKK|549|ARK ETF TR INNOVATION ETF (DE)|43.05
20190201|00214Q203|ARKQ|2387|ARK ETF TR INDL INNOVATION ETF|33.26
20190201|00214Q302|ARKG|200|ARK ETF TR GENOMIC REVOLUTION |28.22
20190201|00214Q401|ARKW|5219|ARK ETF TR WEB X.0 ETF (DE)|49.52
20190201|00214Q609|IZRL|237|ARK ETF TR ISREAL INNOVATIVE T|21.17
20190201|002255107|AUO|43157|AU OPTRONICS CP ADS (10 COM)|3.83
20190201|002555506|ABCFF|6500|ABACUS MNG & EXPL CO (CANADA) |0.06
20190201|002824100|ABT|2197|ABBOTT LABS;COM NPV|72.98
20190201|00287Y109|ABBV|5873|ABBVIE INC COM STK (DE)|80.29
20190201|00288E300|ABMBF|31|ABCOURT MINES INC CL-B (F)|0.06
20190201|00289Y107|ABEO|121|ABEONA THERAPEUTICS INC|6.79
20190201|003009107|FAX|4|ABERDEEN ASIA-PACIFIC INCOME F|4.13
20190201|00301W105|AEF|510|ABERDEEN EMERGING MARKETS EQUI|7.14
20190201|003011103|IAF|20|ABERDEEN AUSTRALIA EQUITY FUND|5.28
20190201|00326A104|SGOL|12360|ABERDEEN STD GOLD ETF TR PHYSI|127.30
20190201|003260106|PPLT|15071|ABERDEEN STD PLATINUM ETF TR P|77.80
20190201|003262102|PALL|706|ABERDEEN STD PALLADIUM ETF TR |127.62
20190201|003263100|GLTR|1071|ABERDEEN STD PRECIOUS METALS B|65.38
20190201|00373L102|ABNRY|8214|ABNAMRO GROUP NV (NETHERLANDS)|12.45
20190201|003793106|ABBRF|64269|ABRAPLATA RESOURCE C (CANADA) |0.06
20190201|00400R858|WBIY|207|ABSOLUTE SHS TR WBI PWR FACTOR|24.37
20190201|00404A109|ACHC|697|ACADIA HEALTHCARE CO INC COM S|27.36
20190201|004225108|ACAD|92|ACADIA PHARMACEUTICALS INC|22.78
20190201|004239109|AKR|88|ACADIA REALTY TRUST|28.73
20190201|00430H102|AXDX|209843|ACCELERATE DIAGNOSTICS INC STK|18.21
20190201|00430K402|ACST|171|ACASTI PHARMA INC CL A SHS (CD|1.07
20190201|00435F309|ACCYY|3479|ACCOR S A (FRANCE)|8.67
20190201|00436J102|ATHC|2096|ACCELERATED TECHNOLOGIES HLDG |0.32
20190201|00444T100|ACRX|58|ACELRX PHARMACEUTICALS INC COM|2.46
20190201|004449104|AKAO|37752|ACHAOGEN INC COM|1.51
20190201|004468203|ACHV|68|ACHIEVE LIFE SCIENCE INC COM N|1.49
20190201|00448Q201|ACHN|1789|ACHILLION PHARMACEUTICALS, INC|2.19
20190201|004816104|ACU|105|ACME UNITED CORPORATION|16.71
20190201|00484M106|ACOR|360|ACORDA THERAPEUTICS INC|16.63
20190201|00489Y402|ACRGF|33190|ACREAGE HLDGS INC COM SUB VTG(|22.51
20190201|00507W107|ATNM|10185|ACTINIUM PHARMACEUTICALS, INC.|0.56
20190201|00508X203|ATU|11|ACTUANT CORP (NEW)|22.89
20190201|00547W208|ADMP|6371|ADAMIS PHARMACEUTICALS CORP CO|3.07
20190201|00548A106|ADMS|22368|ADAMAS PHARMACEUTICALS INC COM|9.00
20190201|00653A107|ADAP|4393|ADAPTIMMUNE THERAPEUTICS PLC S|4.87
20190201|006739106|ADUS|95|ADDUS HOMECARE CORPORATION COM|60.15
20190201|00678V102|ADLDY|100|ADELAIDE BRIGHTON LTD ADR (AUS|13.50
20190201|00687D101|IOTS|319|ADESTO TECHNOLOGIES CORP COM (|4.93
20190201|00688A106|ADIL|6410|ADIAL PHARMACEUTICALS INC COM |5.47
20190201|00688A114|ADILW|2924|ADIAL PHARMACEUTICALS INC WT P|0.75
20190201|007192107|AMIGY|36|ADMIRAL GROUP PLC, CARDIFF UNS|26.76
20190201|00724F101|ADBE|173|ADOBE INC COM (DE)|247.82
20190201|00726A100|ADOM|4946|ADOMANI INC COM|0.27
20190201|00760J108|AEHR|607|AEHR TEST SYSTEMS|1.25
20190201|00767C106|AVOI|4839|Advanced Voice Recognition Sys|0.01
20190201|00768M202|AERO|1762|AEROGROW INTERNATIONAL, INC. C|2.40
20190201|00768Y529|DWSH|1391|ADVISORSHARES TR DORSEY WRIGHT|25.50
20190201|00768Y537|DWMC|400|ADVISORSHARES TR DORSEY WRIGHT|20.65
20190201|00768Y545|ACT|210|ADVISORSHARES VICE ETF (DE)|23.47
20190201|00768Y586|SCAP|185|ADVISORSHARES TR CORNERSTONE S|35.38
20190201|00768Y651|HOLD|6386|ADVISORSHARES TR SAGE CORE RES|99.35
20190201|00768Y727|MINC|1|ADVISORSHARES TR NEWFLEET MULT|47.59
20190201|00768Y768|VEGA|939|ADVISORSHARES TR STAR GLOBAL B|30.32
20190201|00768Y883|HDGE|79161|ADVISORSHARES TRUST RANGER EQU|7.45
20190201|00771V108|AERI|414|AERIE PHARMACEUTICALS INC COM |47.02
20190201|00782P108|AVLIF|1120|ADVANTAGE LITHIUM CORP. ORDINA|0.50
20190201|00790X101|ADSW|6411|ADVANCED DISP SVCS INC DEL COM|25.20
20190201|007903107|AMD|149646|ADVANCED MICRO DEVICES|24.41
20190201|00791B108|ADVZF|300|ADVENTUS ZINC CORP COM|0.55
20190201|007924509|AEB|2705|AEGON NV PERP CAP SECS FLTG RA|22.96
20190201|007973100|AEIS|630|ADVANCED ENERGY INDS INC|51.29
20190201|007975402|AEZS|543|AETERNA ZENTARIS INC COM STK (|3.83
20190201|00810B105|ARPO|17737|AERPIO PHARMACEUTICALS INC COM|3.48
20190201|00829Q101|AOIFF|5068|AFRICA OIL CORP ORD SHS (CANAD|0.93
20190201|00831X102|AFTM|20431|AFTERMASTER INC|0.02
20190201|00847X104|AGIO|658|AGIOS PHARMACEUTICALS INC COM |53.60
20190201|00848J112|AGXLW|122|AGILITI INC WTS EXP 7/24/2022 |1.00
20190201|00850M102|ACGBY|2701|AGRICULTURAL BANK OF CHINA UNS|11.85
20190201|00851F106|PUFXF|142073|AGRAFLORA ORGANICS INTL INC CO|0.23
20190201|00856G109|AGFS|19478|AGROFRESH SOLUTIONS INC COM ST|4.02
20190201|00887A105|ALRN|6663|AILERON THERAPEUTICS INC COM|1.10
20190201|00900T107|AIMT|1823|AIMMUNE THERAPEUTICS INC COM S|23.52
20190201|009119108|AFLYY|13830|AIR FRANCE-KLM ADS (EA REPTG O|12.59
20190201|009136201|ANZLY|165|AIR NEW ZEALAND LTD SPONSORED |11.54
20190201|009158106|APD|268|AIR PROD&CHEM INC|164.39
20190201|009279100|EADSY|10114|AIRBUS SE AMERICAN DEPOSITARY |28.69
20190201|009411109|AMCN|16841|AIRMEDIA GROUP INC SPONSORED A|0.49
20190201|00950R100|AIPUY|428|AIRPORTS OF THAILAND PUBLIC CO|22.72
20190201|00972L107|AKCA|3756|AKCEA THERAPEUTICS INC COM|26.58
20190201|00973E300|AKER|5601|AKERS BIOSCIENCES INC COMMON N|1.11
20190201|00973N102|AKTS|6518|AKOUSTIS TECHNOLOGIES INC|7.55
20190201|010198208|ELUXY|3407|AKTIEB. ELECTROLUX B ADR SPNSD|47.45
