SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20190301|00726A100|ADOM|53543|ADOMANI INC COM|0.44
20190301|00737L103|ATGE|174|ADTALEM GLOBAL ED INC COM (DE)|48.20
20190301|00739L101|ADRO|936|ADURO BIOTECH, INC COM STK|4.30
20190301|00762U200|ATEYY|6996|ADVANTEST CORPORATION NEW ADS |23.52
20190301|007627102|AONNY|14405|AEON CO LTD ADR|21.33
20190301|00764C109|AVK|318|ADVENT CLAYMORE CONVERTIBLE SE|14.44
20190301|00768Y511|BKCH|46|ADVISORSHARES TR SABRETOOTH ET|26.20
20190301|00768Y529|DWSH|3019|ADVISORSHARES TR DORSEY WRIGHT|24.46
20190301|00768Y537|DWMC|270|ADVISORSHARES TR DORSEY WRIGHT|22.34
20190301|00768Y545|ACT|226|ADVISORSHARES VICE ETF (DE)|25.06
20190301|00768Y560|CWS|450|ADVISORSHARES TR ADVISORSHARES|32.60
20190301|00768Y727|MINC|1|ADVISORSHARES TR NEWFLEET MULT|47.84
20190301|00768Y768|VEGA|392|ADVISORSHARES TR STAR GLOBAL B|31.23
20190301|00768Y883|HDGE|59041|ADVISORSHARES TRUST RANGER EQU|6.88
20190301|00782P108|AVLIF|1120|ADVANTAGE LITHIUM CORP. ORDINA|0.40
20190301|00790N103|ADHMY|212|ADVANCED DIGITAL HEA (BRAZIL) |1.50
20190301|007903107|AMD|397|ADVANCED MICRO DEVICES|23.53
20190301|007924400|AED|200|AEGON NV PERP CAP SECURITIES (|25.74
20190301|007924509|AEB|158|AEGON NV PERP CAP SECS FLTG RA|21.85
20190301|007975402|AEZS|6458|AETERNA ZENTARIS INC COM STK (|3.97
20190301|00808Y208|AEMD|1150|AETHLON MEDICAL INC|0.98
20190301|00810B105|ARPO|113410|AERPIO PHARMACEUTICALS INC COM|2.99
20190301|00830Q108|RSSFF|588|AFFINOR GROWERS INC ORD SHS (C|0.03
20190301|00831X102|AFTM|68922|AFTERMASTER INC|0.01
20190301|00844W208|AGESY|1784|AGEAS SPONSORED ADR (BELGIUM) |49.22
20190301|00847X104|AGIO|2131|AGIOS PHARMACEUTICALS INC COM |64.87
20190301|008474108|AEM|14072|AGNICO EAGLE MINES LTD|42.46
20190301|00848J112|AGXLW|121|AGILITI INC WTS EXP 7/24/2022 |0.50
20190301|00848K101|UAVS|79254|AGEAGLE AERIAL SYS INC NEW COM|0.48
20190301|00850M102|ACGBY|2146|AGRICULTURAL BANK OF CHINA UNS|11.95
20190301|00851F106|PUFXF|248822|AGRAFLORA ORGANICS INTL INC CO|0.29
20190301|00856G117|AGFSW|100|AGROFRESH SOLUTIONS INC WTS EX|0.10
20190301|00912N205|AIRI|250|AIR INDUSTRIES GROUP COM STK (|1.30
20190301|00912X302|AL|70|AIR LEASE CORP CL A|37.36
20190301|009126202|AIQUY|302|AIR LIQUIDE ADR|24.87
20190301|009136201|ANZLY|1410|AIR NEW ZEALAND LTD SPONSORED |9.26
20190301|009158106|APD|127|AIR PROD&CHEM INC|181.18
20190301|00927V200|ABSSF|100|AIRBOSS OF AMERICA CP NEW(F)|6.21
20190301|009279100|EADSY|472|AIRBUS SE AMERICAN DEPOSITARY |32.16
20190301|009706102|AJIA|28|AJIA INNOGROUP HLDGS|5.79
20190301|009707100|AJINY|21000|AJINOMOTO INC ADR|14.85
20190301|009719501|AKBTY|563|AKBANK TURK ANONIM SIRKETI ADR|2.58
20190301|00972L107|AKCA|1051|AKCEA THERAPEUTICS INC COM|34.03
20190301|00973E300|AKER|17|AKERS BIOSCIENCES INC COMMON N|0.91
20190301|00973N102|AKTS|402|AKOUSTIS TECHNOLOGIES INC|6.58
20190301|010199503|AKZOY|12734|AKZO NOBEL N V SPON ADR NEW (N|30.28
20190301|010392462|ALPPRQ|2703|ALABAMA PWR CO PFD CL A %|24.86
20190301|013872106|AA|65|ALCOA UPSTREAM CORP COM STK(DE|29.50
20190301|014339105|ALDR|431007|ALDER BIOPHARMACEUTICALS INC|12.82
20190301|01444Q104|ALEAF|224159|ALEAFIA HEALTH INC (CANADA)|1.89
20190301|01479R100|AAWC|6692|ALEXANDRIA ADVANTAGE WARRANTY |.
20190301|01535P106|AXU|10595|Alexco Resource Corp Common Sh|1.32
20190301|01559R103|BTHCF|2000|ALGERNON PHARMACEUTICALS INC|0.26
20190301|015857105|AQN|14006|ALGONQUIN POWER ORDINARY SHARE|11.09
20190301|01609W102|BABA|5881|ALIBABA GROUP HLDG LTD SPONSOR|183.03
20190301|016255101|ALGN|185|ALIGN TECHNOLOGY INC|258.97
20190301|01626P403|ANCUF|407|ALIMENTATION COUCHE TRAD INC S|56.46
20190301|01627X108|ALO|757|ALIO GOLD INC COM (CANADA)|0.90
20190301|01643A207|WTER|2900|ALKALINE WTR CO INC|3.41
20190301|01643J109|ALKM|74450|ALKAME HOLDINGS INC COM STK (N|.
20190301|01663M107|AFOM|6744|ALL FOR ONE MEDIA CO CORP COM |0.05
20190301|017175100|Y|319|ALLEGHANY CORP|642.96
20190301|01741R102|ATI|4|ALLEGHENY TECHNOLOGIES INC(NEW|28.63
20190301|01748H107|ABTX|1|ALLEGIANCE BANCSHARES INC COM |38.26
20190301|018522300|ALE|2009|ALLETE INC NEW|81.05
20190301|01861B101|ALGGY|4196|ALLIANCE GLOBAL GROUP, INC. UN|14.00
20190301|018805101|AZSEY|1|ALLIANZ SE SPONSORED ADR REPST|22.19
20190301|01883A107|NFJ|200|ALLIANZGI NFJ DIVID INT & PREM|12.17
20190301|01883H102|CBH|903|ALLIANZGI CONV & INCOME 2024|9.00
20190301|01883J108|ACV|18761|ALLIANZGI DICERSIFIED INCOME &|22.24
20190301|01923H104|ALEDY|100|ALLIED GROUP LIMITED UNSPONSOR|26.54
20190301|019330109|AMOT|929|ALLIED MOTION TECHNOLOGIES INC|41.65
