SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20190401|G4418R101|HEBT|5119|HEBRON TECHNOLOGY CO LTD CLASS|0.95
20190401|G4481U106|HIHO|1554|HIGHWAY HOLDINGS LTD|3.31
20190401|G4603R114|HCCHU|400|HL ACQUISITIONS CORPUNITS|10.42
20190401|G4887W102|HHHHU|1145|WEALTHBRIDGE ACQUISITION LTD|10.08
20190401|G491BT108|IVZ|6697|INVESCO LTD (NEW)|19.31
20190401|G5005R107|JRVR|5|JAMES RIVER GROUP HOLDINGS LTD|40.08
20190401|G50871105|JAZZ|542|JAZZ PHARMACEUTICALS PLC COM S|142.95
20190401|G51502105|JCI|100|JOHNSON CTLS INTL PLC SHS (IRL|36.94
20190401|G5269C101|KNSA|80|KINIKSA PHARMACEUTICALS LTD|18.06
20190401|G5463L105|LHC|62233|LEO HLDGS CORP CL A ORD SHS (C|10.01
20190401|G5480U120|LBTYK|2251|LIBERTY GLOBAL PLC SHS CL C (U|24.21
20190401|G5494J103|LIN|529|LINDE PLC SHS (IRL)|175.93
20190401|G5509L101|LIVN|100|LIVANOVA PLC SHS (GBR)|97.25
20190401|G56981106|LKCO|218|LUOKUNG TECHNOLOGY CORP SHS|7.40
20190401|G5785G107|MNK|422|MALLINCKRODT PUB LTD CO SHS (I|21.74
20190401|G5876H105|MRVL|3303|MARVELL TECH GROUP LTD|19.89
20190401|G60630103|MFCB|78|MFC BANCORP LTD USD MFC SHS (C|7.20
20190401|G6096M106|APM|596|APTORUM GROUP LTD USD CL A ORD|13.46
20190401|G6331P104|AOSL|912|ALPHA & OMEGA SEMICONDUCTOR LT|11.51
20190401|G6333L101|ITRM|1517|ITERUM THERAPEUTICS LTD|8.03
20190401|G6359F103|NBR|14821|NABORS INDS LTD (NEW) BERMUDA |3.44
20190401|G637AM102|MYOV|260|MYOVANT SCIENCES LTD COM (BMU)|23.87
20190401|G6518L108|NLSN|86216|NIELSEN HLDGS PLC SHS EUR (GBR|23.67
20190401|G6564A105|NOMD|1000|NOMAD FOODS LTD ORDINARY SHARE|20.45
20190401|G65772207|NAO|303|NORDIC AMERN OFFSHORE LTD SHS |2.95
20190401|G65773106|NAT|845|NORDIC AMERICAN TANKERS LTD SH|2.02
20190401|G6772P100|OMAD|430|ONE MADISON CORP CLASS A (CYM)|10.25
20190401|G6772P126|OMADWS|416|ONE MADISON CORP WT EXP (CYM) |1.15
20190401|G67828205|SEED|41|ORIGIN AGRITECH LIMITED|7.41
20190401|G6856M114|OXBRW|1000|OXBRIDGE RE HLDGS LTD WTS EXP |0.04
20190401|G7114V102|PME|27|PINGTAN MARINE ENTERPRISE LTD |2.37
20190401|G73268107|QTNT|119|QUOTIENT LIMITED ORDINARY SHAR|9.01
20190401|G7415M108|RCON|1733|RECON TECHNOLOGY LTD ORD SHS (|0.98
20190401|G7457R122|RBZ|43049|REEBONZ HLDG LTD UDS ORD SHS N|11.86
20190401|G74760128|RWGEWS|599|REGALWOOD GLOBAL ENERGY LTD|0.97
20190401|G7496G103|RNR|17|RENAISSANCERE HOLDINGS LTD|143.50
20190401|G7498P309|RNRPRC|1794|RENAISSANCERE HLDGS LTD 6.08% |26.10
20190401|G75271109|RETO|10|RETO ECO-SOLUTIONS INC USD COM|1.69
20190401|G7777C102|SROYF|3040|SAILFISH RTY CORP SHS (VGB)|0.91
20190401|G7998G106|SDRL|5831|SEADRILL LTD NEW SHS (BMU)|8.31
20190401|G81075106|SFL|112|SHIP FINANCE INTERNATIONAL LTD|12.34
20190401|G8250R129|IPOAWS|107|SOCIAL CAP HEDOSOPHIA HLDGS CO|0.80
20190401|G8406F102|SSLJ|11005|SSLJ.COM LTDUSD CL A ORD SHS|0.54
20190401|G8473T100|STE|606|STERIS PLC ORD SHS(IRL)|128.03
20190401|G85158106|STNE|85857|STONECO LTD CL A (CYM)|41.11
20190401|G85347105|SBBP|262|STRONGBRIDGE BIOPHARMA PLC SHS|4.98
20190401|G8675X107|TANH|970|TANTECH HLDGS LTD COM STK (VGB|1.52
20190401|G8708A108|TZACW|10000|TENZING ACQUISITION CORP WT EN|0.16
20190401|G8708A116|TZAC|2484|TENZING ACQUISITION CORP USD O|10.10
20190401|G87110105|FTI|2347|TECHNIPFMC PLC COM (GBR)|23.52
20190401|G8857R100|TBRG|500|THUNDER BRDG ACQUISITION LTD U|10.20
20190401|G8857R126|TBRGW|1000|THUNDER BRDG ACQUISITION LTD W|0.72
20190401|G88576106|THRSF|18103|Thunderbird Resorts, Inc. Ordi|0.09
20190401|G89827110|TPGHWS|399|TPG PACE HLDGS CORP WTS EXP (C|1.43
20190401|G9087Q102|TROX|68|TRONOX HLDGS PLC SHS (GBR)|13.15
20190401|G9160X107|UMEWF|1900|UMEWORLD LIMITED COM STK (VGB)|0.10
20190401|G9456A100|GLNG|3985|GOLAR LNG LTD (BERMUDA)|21.09
20190401|G9829R103|XTGRF|9500|XTRA-GOLD RESOURCES CORP COM S|0.31
20190401|G9892K100|ZKIN|436|ZK INTL GROUP CO LTD SHS (VGB)|1.55
20190401|H17182108|CRSP|31|CRISPR THERAPEUTICS AG NAMEN A|35.72
20190401|H42097107|UBS|15026|UBS GROUP AG ORD SHS (CHE)|12.11
20190401|L1995B107|CAAP|870|CORPORACION AMER ARPTS S A|8.27
20190401|L67359106|NEXA|1998|NEXA RES S A COM (LUX)|12.45
20190401|L8681T102|SPOT|232|SPOTIFY TECHNOLOGY S A SHS (LU|138.80
20190401|M0854Q105|ALLT|211|ALLOT LTD ORD SHS|7.94
20190401|M1492T105|ARCT|265|ARCTURUS THERAPEUTICS LTD SHS |6.83
20190401|M20115180|BOSC|13667|BOS BETTER ONLINE SOLUTIONS LT|2.91
20190401|M2196U109|CEL|16|CELLCOM ISRAEL LTD ORD SHS (IS|3.60
20190401|M2361E161|CHEKZ|200|CHECK-CAP LTDWT EXP SER C|0.38
20190401|M2361E203|CHEK|1193|CHECK-CAP LTD ORD SHS (ISR)|2.70
20190401|M25722105|CGEN|10852|COMPUGEN LTD|4.14
20190401|M3760D101|ESLT|178|ELBIT SYSTEMS LTD|129.00
20190401|M37605124|EMITF|794|ELBIT IMAGING LTD SHS NEW NO P|1.00
20190401|M39927120|ELLO|391|ELLOMAY CAPITAL LTD ORDINARY S|7.95
20190401|M40184208|ELTK|504|ELTEK LTD PETACH TIKVA ISRAEL |1.63
20190401|M4130Y106|ENLV|2921|ENLIVEX THERAPEUTICS LTD COM O|12.40
20190401|M47238106|GLMD|10025|GALMED PHARMACEUTICALS LTD. SH|8.17
20190401|M52514102|HAIPF|95|HADERA PAPER LTD SHS (ISRAEL) |77.15
20190401|M56595107|IGLD|11686|INTERNET GOLD-GOLDEN LINES LTD|0.55
20190401|M5920A109|ICL|523|ISRAEL CHEMICALS LTD (ISRAEL) |5.24
20190401|M6786D104|MAGS|81|MAGAL SECURITY SYSTEMS LTD-ORD|5.19
20190401|M69676209|MTSL|9728|MER TELEMANAGEMENT SOLUTIONS L|1.85
20190401|M7524R116|OBAS|677|OPTIBASE LTD SHS NEW NIS 0.13 |9.80
20190401|M87095119|SPCB|33|SUPERCOM, LTD. NEW ORDINARY SH|1.42
20190401|M96883109|VBLT|1785|VASCULAR BIOGENICS LTD ORD SHS|1.52
20190401|N14506104|ESTC|47573|ELASTIC N V USD SHS (NLD)|79.87
20190401|N20944109|CNHI|243|CNH INDUSTRIAL N V COM SHS (NL|10.20
20190401|N22717107|CLB|113|CORE LABS N.V.|68.93
20190401|N31738102|FCAU|2424|FIAT CHRYSLER AUTOMOBILES N V |14.85
20190401|N47279109|INXN|724|INTERXION HOLDING N.V ORD SHS |66.73
20190401|N53745100|LYB|2552|LYONDELLBASELL IND NV ORD SHS |84.08
20190401|N72482123|QGEN|187|QIAGEN NV|40.68
20190401|P73398102|NYMX|5|NYMOX PHARMACEUTICAL CORP COM |1.97
20190401|P73684105|4105REORGPAY|1247|ONESPAWORLD HLDGS LTD WT EXP 0|.
20190401|Q49376108|IMTE|855|INTEGRATED MEDIA TECHNOLOGY LT|12.99
20190401|Q56767108|MMSDF|1600251|MACARTHUR MINERALS LTD ORDINAR|0.07
20190401|Q6519T109|NAKD|6186|NAKED BRAND GROUP LTD ORD SHS |0.31
20190401|Q7352P105|PNGZF|711596|PARINGA RES LTD ORD SHS (AUS) |0.12
20190401|V0195Q103|AFMJF|400000|ALPHAMIN RES CORP (MAURITIUS) |0.18
20190401|Y0017S102|ANWWQ|696104|AEGEAN MARINE PETROLEUM NETWOR|0.06
20190401|Y0207T100|ASC|131|ARDMORE SHIPPING CORP COM MARS|6.16
20190401|Y11082107|CPLPXXXX|23971|CAPITAL PRODUCT PARTNERS L P (|2.29
20190401|Y11082206|CPLP|136960|CAPITAL PRODUCT PARTNERS L P P|10.48
20190401|Y1146L109|CTRM|947|CASTOR MARITIME INC SHS (MHL) |5.47
20190401|Y1771G110|CMREPRB|1675|COSTAMARE INC PER PFD STK SER |22.80
20190401|Y1771G201|CMREPRE|175|COSTAMARE INC PFD SER E (MARSH|24.98
20190401|Y2065G121|DHT|106900|DHT HOLDING, INC NEW|4.46
20190401|Y2066G104|DSX|15498|DIANA SHIPPING INC.|2.82
20190401|Y20676105|DSSI|143156|DIAMOND S SHIPPING INC COM|10.40
20190401|Y2109Q705|DRYS|502|DRYSHIPS INC COM PAR NEW (MHL)|4.62
20190401|Y2187A143|EGLE|200|EAGLE BULK SHIPPING INC SHS NE|4.65
20190401|Y2188B108|DLNG|4854|DYNAGAS LNG PARTNERS LP COM UN|2.25
20190401|Y2188B124|DLNGPRB|1222|DYNAGAS LNG PARTNERS LP PREF U|18.80
20190401|Y23508107|EDRY|119|EURODRY LTD|8.28
20190401|Y2573F102|FLEX|838|FLEX LTD SHS (SGP)|10.00
20190401|Y2685T123|GNKWF|44|GENCO SHIPPING & TRADING LIMIT|0.28
20190401|Y2687W108|GLOP|77|GASLOG PARTNERS LP UNIT LTD PA|22.63
20190401|Y27183600|GSL|4|GLOBAL SHIP LEASE, INC. COM CL|5.80
20190401|Y27265407|GLBS|738|GLOBUS MARITIME LIMITED COM (M|3.27
20190401|Y2745C102|GMLP|5691|GOLAR LNG PARTNERS LP COM UIT |12.91
20190401|Y28895103|GRIN|18|GRINDROD SHIPPING HLDGS LTD SH|5.19
20190401|Y37828103|HUNTU|522|HUNTER MARITIME ACQUISITION CO|88.00
20190401|Y37828111|HUNT|13007|HUNTER MARITIME ACQUISITION CO|95.00
20190401|Y37828129|HUNTW|98|HUNTER MARITIME ACQUISITION CO|0.47
20190401|Y46717107|KEN|1081|KENON HLDGS LTD ORD SHS (SGP) |19.30
20190401|Y62151108|NMCI|38|NAVIOS MARITIME CONTAINERS LP |2.39
20190401|Y62197119|NM|13776|NAVIOS MARITIME HOLDINGS INC C|2.38
20190401|Y67305105|DCIX|800|PERFORMANCE SHIPPING INC COM (|1.19
20190401|Y73760301|SHIP|215|SEANERGY MARITIME HOLDINGS COR|4.10
20190401|Y7388L103|SB|120|SAFE BULKERS INC COM STK (MH) |1.46
20190401|Y7542C130|STNG|5245|SCORPIO TANKERS INC COM NEW|19.84
20190401|Y7545W109|SDLP|720|SEADRILL PARTNERS LLC COM UNIT|0.86
20190401|Y75638109|SSW|870|SEASPAN CORPORATION COM SHS (M|8.70
20190401|Y75638307|SSWPRG|657|SEASPAN CORP PERP PFD SER G (M|25.06
20190401|Y8564M105|TGP|422|TEEKAY LNG PARTNERS L.P. COM U|14.96
20190401|Y8565J127|TOOPRA|1650|TEEKAY OFFSHORE PARTNERS L P 7|17.95
20190401|Y8565N102|TNK|378|TEEKAY TANKERS LTD CLASS A|0.97
20190401|Y8897Y800|TOPS|11791|TOP SHIPS INC SHS NEW 2018 (MH|0.82
20190401|000304105|AACAY|36451|AAC TECHNOLOGIES HOLDINGS INC |5.90
20190401|000307108|AAC|268|AAC HLDGS INC COM STK (NV)|1.84
20190401|00089H106|ACSAY|575|ACS Actividades De Construccio|8.74
20190401|000899104|ADMA|41030|ADMA BIOLOGICS INC COM|3.79
20190401|00090Q103|ADT|4437|ADT INC DEL|6.39
20190401|001228105|MITT|400|AG MTG INVT TR INC COM STK (MD|16.84
20190401|00123Q500|AGNCN|926|AGNC INVT CORP DEP SHS REPSTG |25.61
20190401|001448109|AITB|11695|AIT THERAPEUTICS INC|4.80
20190401|001547108|AKS|10814|AK STEEL HOLDING CORP|2.75
20190401|00162Q460|ACES|100|ALPS ETF TR CLEAN ENERGY ETF|26.97
20190401|00162Q478|DTEC|4802|ALPS ETF TR DISRUPTIVE TECHNOL|29.07
20190401|00162Q528|RFDA|85|ALPS ETF TR RIVERFRONT DYNAMIC|32.11
20190401|00162Q643|SGDM|7323|ALPS ETF SPROTT GOLD MINERS ET|18.94
20190401|00162Q676|ENFR|74|ALERIAN ENERGY INFRASTRUCTURE |21.90
20190401|00162Q718|IDOG|732|ALPS ETF TR INTL SECTOR DIVID |26.25
20190401|00162Q783|RIGS|2019|RIVERFRONT STRATEGIC INCOME FD|24.61
20190401|00162Q858|SDOG|3|ALPS SECTOR DIVIDEND DOGS ETF |42.90
20190401|00175J107|POWW|18863|AMMO INC|3.25
20190401|00182C103|ANIP|310|ANI PHARMACEUTICALS INC|70.54
20190401|00206R102|T|603|AT&T INC. COM|31.36
20190401|00208D408|AETUF|320|ARC RESOURCES LTD. ORDINARY SH|6.98
20190401|00211V106|ATAI|1422|ATA INC ADS|1.01
20190401|00212G108|ASMVY|151|Asm Pacific Technology Ltd Uns|33.67
20190401|002120103|LIFE|573|ATYR PHARMA INC COM|0.55
20190401|002121101|ATEN|200|A10 NETWORKS INC COM STK (DE) |7.09
20190401|00214Q104|ARKK|6269|ARK ETF TR INNOVATION ETF (DE)|46.73
20190401|00214Q302|ARKG|8350|ARK ETF TR GENOMIC REVOLUTION |32.88
20190401|00214Q500|PRNT|132|ARK ETF TR 3D PRINTING ETF|22.15
20190401|00214Q708|ARKF|10851|ARK ETF TR FINTECH INNOVATION |21.56
20190401|00215L104|ASV|269|ASV HLDGS INC COM|2.75
20190401|00215W100|ASX|1300|ASE TECHNOLOGY HLDG CO LTD SPO|4.31
20190401|002255107|AUO|2790|AU OPTRONICS CP ADS (10 COM)|3.64
20190401|002474104|AZZ|200|AZZ INC COM|40.93
20190401|002535300|AAN|46|AARON'S INC COM STK|52.60
20190401|002555506|ABCFF|1000|ABACUS MNG & EXPL CO (CANADA) |0.05
20190401|00287V303|ABCE|3030|ABCO ENERGY INC COM PAR $0.001|0.02
20190401|00289Y107|ABEO|1771|ABEONA THERAPEUTICS INC|7.36
20190401|00289Y115|ABEOW|62|ABEONA THERAPEUTICS INC WT PUR|3.07
20190401|003009107|FAX|2243|ABERDEEN ASIA-PACIFIC INCOME F|4.23
20190401|003013109|FCO|149|ABERDEEN GLOBAL INCOME FUND IN|8.13
20190401|003057106|ACP|111|ABERDEEN INCOME CR STRATEGIES |12.12
20190401|00326A104|SGOL|94|ABERDEEN STD GOLD ETF TR PHYSI|124.55
20190401|003262102|PALL|149|ABERDEEN STD PALLADIUM ETF TR |130.54
20190401|003264108|SIVR|1|ABERDEEN STD SILVER ETF TR PHY|14.68
20190401|003654100|ABMD|4535|ABIOMED INC|285.59
20190401|003725306|ABTZY|228|ABOITIZ EQUITY VENTURES INC. U|11.65
20190401|00373L102|ABNRY|814|ABNAMRO GROUP NV (NETHERLANDS)|11.24
20190401|003793106|ABBRF|11960|ABRAPLATA RESOURCE C (CANADA) |0.04
20190401|00389L104|ACCA|8270|ACACIA DIVERSIFIED HLDGS INC|0.12
20190401|00400R502|WBIE|428|ABSOLUTE SHS TR WBI BULLBEAR R|25.86
20190401|004239109|AKR|1|ACADIA REALTY TRUST|27.27
20190401|00430H102|AXDX|359|ACCELERATE DIAGNOSTICS INC STK|21.02
20190401|00430K402|ACST|2954|ACASTI PHARMA INC CL A SHS (CD|1.02
20190401|00444T100|ACRX|35608|ACELRX PHARMACEUTICALS INC COM|3.48
20190401|004446100|ACET|6424|ACETO CORP|0.17
20190401|004449104|AKAO|156892|ACHAOGEN INC COM|0.46
20190401|004468203|ACHV|2148|ACHIEVE LIFE SCIENCE INC COM N|3.23
20190401|00448Q201|ACHN|300|ACHILLION PHARMACEUTICALS, INC|2.96
20190401|00461U105|ACRS|2990|ACLARIS THERAPEUTICS INC COM|5.99
20190401|00489Y402|ACRGF|3830|ACREAGE HLDGS INC COM SUB VTG(|20.64
20190401|00507V109|ATVI|4019|ACTIVISION BLIZZARD INC COM ST|45.53
20190401|00547W208|ADMP|455|ADAMIS PHARMACEUTICALS CORP CO|2.11
20190401|00548A106|ADMS|898|ADAMAS PHARMACEUTICALS INC COM|7.11
20190401|00653A107|ADAP|475|ADAPTIMMUNE THERAPEUTICS PLC S|4.30
20190401|00687A107|ADDYY|114|ADIDAS AG SPONSORED ADR (GERMA|121.85
20190401|00688A106|ADIL|2215|ADIAL PHARMACEUTICALS INC COM |3.43
20190401|00724F101|ADBE|214|ADOBE INC COM (DE)|266.49
20190401|00726A100|ADOM|36033|ADOMANI INC COM|0.39
20190401|00751Y106|AAP|104|ADVANCE AUTO PARTS INC|170.53
20190401|00760J108|AEHR|86|AEHR TEST SYSTEMS|1.38
20190401|007624208|ADXSXXXX|450|ADVAXIS, INC. COMMON STOCK|0.38
20190401|007624307|ADXS|39806|ADVAXIS INC COM PAR $0.001 (DE|5.91
20190401|00768Y511|BKCH|709|ADVISORSHARES TR SABRETOOTH ET|26.32
20190401|00768Y537|DWMC|500|ADVISORSHARES TR DORSEY WRIGHT|21.79
20190401|00768Y545|ACT|3610|ADVISORSHARES VICE ETF (DE)|25.50
20190401|00768Y552|FNG|7431|ADVISORSHARES TR NEW TECH AND |16.28
20190401|00768Y586|SCAP|188|ADVISORSHARES TR CORNERSTONE S|36.16
20190401|00768Y727|MINC|1|ADVISORSHARES TR NEWFLEET MULT|48.05
20190401|00774B208|AKOM|20|AERKOMM INC COM NEW|9.95
20190401|007800105|AJRD|331|AEROJET ROCKETDYNE HLDGS INC C|35.53
20190401|00782P108|AVLIF|693|ADVANTAGE LITHIUM CORP. ORDINA|0.39
20190401|00790N103|ADHMY|212|ADVANCED DIGITAL HEA (BRAZIL) |1.50
20190401|007903107|AMD|245311|ADVANCED MICRO DEVICES|25.52
20190401|00810B105|ARPO|232785|AERPIO PHARMACEUTICALS INC COM|0.90
20190401|008252850|MGR|42884|AFFILIATED MANAGERS GROUP INC |24.58
20190401|00828X404|AFRBY|990|AFRICAN RAINBOW MINERALS LTD S|11.62
20190401|00830Q108|RSSFF|480|AFFINOR GROWERS INC ORD SHS (C|0.03
20190401|00844W208|AGESY|2595|AGEAS SPONSORED ADR (BELGIUM) |48.33
20190401|00847G705|AGEN|3447|AGENUS INC COM|2.97
20190401|00847J105|AGYS|89|AGILYSYS INC.|21.17
20190401|00847L100|AGRX|678|AGILE THERAPEUTICS INC COM STK|1.51
20190401|00847X104|AGIO|110|AGIOS PHARMACEUTICALS INC COM |67.44
20190401|008474108|AEM|16501|AGNICO EAGLE MINES LTD|43.50
20190401|00848H108|AGE|1384|AGEX THERAPEUTICS INC COM (DE)|4.05
20190401|00851F106|PUFXF|2400|AGRAFLORA ORGANICS INTL INC CO|0.51
20190401|00856J202|AGTKD|1|AGRITEK HLDGS INC COM NEW|0.42
20190401|00856K100|AGGHF|253|AGRIOS GLOBAL HLDGS (CANADA)|0.46
20190401|00887A105|ALRN|2157|AILERON THERAPEUTICS INC COM|1.95
20190401|00900T107|AIMT|223|AIMMUNE THERAPEUTICS INC COM S|22.35
20190401|00912X500|ALPRA|15004|AIR LEASE CORP NON CUM PERP PR|25.48
20190401|009136201|ANZLY|1287|AIR NEW ZEALAND LTD SPONSORED |8.46
20190401|009158106|APD|371|AIR PROD&CHEM INC|190.96
20190401|00927V200|ABSSF|525|AIRBOSS OF AMERICA CP NEW(F)|6.15
20190401|00971T101|AKAM|335|AKAMAI TECHNOLOGIES INC|71.71
20190401|009719501|AKBTY|176|AKBANK TURK ANONIM SIRKETI ADR|2.26
20190401|00972G108|AKTX|874|AKARI THERAPEUTICS PLC SPONSOR|3.58
20190401|00973E300|AKER|43373|AKERS BIOSCIENCES INC COMMON N|0.97
20190401|00973N102|AKTS|3407|AKOUSTIS TECHNOLOGIES INC|5.81
20190401|010198208|ELUXY|207|AKTIEB. ELECTROLUX B ADR SPNSD|51.58
20190401|011311107|ALG|80|ALAMO GROUP|99.94
20190401|011642105|ALRM|21|ALARM COM HLDGS INC COM|64.90
20190401|01374T102|ABDC|827|ALCENTRA CAP CORP COM STK|7.50
20190401|013872106|AA|521|ALCOA UPSTREAM CORP COM STK(DE|28.16
20190401|01444Q104|ALEAF|4201|ALEAFIA HEALTH INC (CANADA)|1.42
20190401|014442107|ALEC|5094|ALECTOR INC COM (DE)|18.72
20190401|014491104|ALEX|54|ALEXANDER & BALDWIN, INC COM|25.44
20190401|015271109|ARE|42259|ALEXANDRIA REAL EST EQ INC|142.56
20190401|01535P106|AXU|1438|Alexco Resource Corp Common Sh|1.21
20190401|015351109|ALXN|212|ALEXION PHARMACEUTICALS INC|135.18
20190401|015857105|AQN|208|ALGONQUIN POWER ORDINARY SHARE|11.27
20190401|01609W102|BABA|147689|ALIBABA GROUP HLDG LTD SPONSOR|182.45
20190401|016255101|ALGN|10503|ALIGN TECHNOLOGY INC|284.33
20190401|01627X108|ALO|15691|ALIO GOLD INC COM (CANADA)|0.72
20190401|01643A207|WTER|19255|ALKALINE WTR CO INC|2.39
20190401|01663M107|AFOM|9870|ALL FOR ONE MEDIA CO CORP COM |0.05
20190401|01671P100|ALLK|1342|ALLAKOS INC COM (DE)|40.50
20190401|01748X102|ALGT|37|ALLEGIANT TRAVEL COMPANY COM|129.47
20190401|018581108|ADS|107|ALLIANCE DATA SYSTEMS CORP|174.98
20190401|01864U106|AFB|33|ALLIANCEBERNSTEIN NATIONAL MUN|12.95
20190401|018802108|LNT|6259|ALLIANT ENERGY CORPORATION|47.13
