SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20191001|000375204|ABB|653|ABB LTD ADS ( 1 REG SHS)|19.67
20191001|000899104|ADMA|46133|ADMA BIOLOGICS INC COM|4.45
20191001|00090Q103|ADT|22833|ADT INC DEL|6.27
20191001|000957100|ABM|1095|ABM INDUSTRIES INC|36.32
20191001|001055102|AFL|1501|AFLAC INC|52.32
20191001|00108J109|ACMR|469|ACM RESH INC CL A|13.86
20191001|001228303|MITTPRB|7|AG MORTGAGE INVESTMENT TRUST, |25.57
20191001|00123Q104|AGNC|78|AGNC INVT CORP COM|16.09
20191001|00123Q302|AGNCB|1057|AGNC INVT CORP DEP SHS REPSTG |25.49
20191001|001317205|AAGIY|38351|AIA GROUP LTD SPONSORED ADR HO|37.63
20191001|00162Q106|GRI|445|COHENS & STEER GLOBAL REALTY M|48.59
20191001|00162Q460|ACES|11556|ALPS ETF TR CLEAN ENERGY ETF|30.97
20191001|00162Q478|DTEC|1003|ALPS ETF TR DISRUPTIVE TECHNOL|29.07
20191001|00162Q536|RFCI|23|ALPS ETF TR RIVERFRONT DYNAMIC|25.24
20191001|00162Q668|EDOG|93|ALPS ETF EMERGING SECTOR DIVI |20.46
20191001|00162Q783|RIGS|7329|RIVERFRONT STRATEGIC INCOME FD|24.84
20191001|00162Q866|AMLP|158|ALPS ETF TR ALERIAN MLP ETF|9.14
20191001|00163U106|AMAG|41638|AMAG PHARMACEUTICALS INC COM S|11.55
20191001|00165R200|AMCIU|210|AMCI ACQUISITION CORP UNIT 1 C|10.35
20191001|0017EP202|AMLYY|1683|AMP LIMITED SPONSORED ADR (AUS|5.10
20191001|00175J107|POWW|17023|AMMO INC|1.70
20191001|00180G106|HKIB|1428|AMTD INTL INC SPONSORED ADS|9.00
20191001|00183L102|ANGI|21849|HOMESERVICES INC. CLASS A COMM|7.09
20191001|00202F102|AMKBY|28|A.P. MOLLER-MAERSK A/S UNSPONS|5.62
20191001|00206R102|T|1791|AT&T INC. COM|37.84
20191001|00206R300|TBB|1361|AT&T INC 5.350% GLOBAL NTS|27.53
20191001|00212V105|ASOMY|2207|ASOS PLC UNSPON ADR (UK)|30.77
20191001|00214Q203|ARKQ|492|ARK ETF TR INDL INNOVATION ETF|31.70
20191001|00214Q401|ARKW|427|ARK ETF TR WEB X.0 ETF (DE)|48.67
20191001|00215W100|ASX|834|ASE TECHNOLOGY HLDG CO LTD SPO|4.46
20191001|002201101|ACOPY|8442|A2 MILK CO LTD ADR(NEW ZEALAND|8.11
20191001|002255107|AUO|25169|AU OPTRONICS CP ADS (10 COM)|2.46
20191001|002444107|AVX|703|AVX CORP|15.20
20191001|00249N100|AYRSF|23168|AYR STRATEGIES INC SUB VTG SH |10.00
20191001|00258K104|ABAHF|284|ABACUS HEALTH PRODS INC COM SU|4.49
20191001|00287Y109|ABBV|1144|ABBVIE INC COM STK (DE)|75.72
20191001|00288E300|ABMBF|24815|ABCOURT MINES INC CL-B (F)|0.06
20191001|00289Y107|ABEO|2488|ABEONA THERAPEUTICS INC|2.26
20191001|002896207|ANF|79|ABERCROMBIE & FITCH CO CL-A|15.60
20191001|003009107|FAX|4261|ABERDEEN ASIA-PACIFIC INCOME F|4.19
20191001|00301W105|AEF|127|ABERDEEN EMERGING MARKETS EQUI|6.96
20191001|003011103|IAF|853|ABERDEEN AUSTRALIA EQUITY FUND|5.22
20191001|00302L108|AWP|1374|ABERDEEN GLOBAL PREMIER PPTYS |6.22
20191001|00302M106|AGD|1286|ABERDEEN GLOBAL DYNAMIC DIVID |9.65
20191001|00326A104|SGOL|668|ABERDEEN STANDARD PHYSICAL GOL|141.95
20191001|00326L100|AOD|98|ABERDEEN TOTAL DYNAMIC DIVID F|8.34
20191001|003261104|BCI|2832|ABERDEEN STD INVTS BLOOMBERG A|22.03
20191001|003261500|AOIL|19|ABERDEEN STD BLOOMBERG WTI CRU|24.36
20191001|003262102|PALL|73175|ABERDEEN STD PALLADIUM ETF TR |159.19
20191001|003263100|GLTR|1|ABERDEEN STD PRECIOUS METALS B|72.58
20191001|00400R858|WBIY|252|ABSOLUTE SHS TR WBI PWR FACTOR|24.44
20191001|00401C108|ACIA|394|ACACIA COMMUNICATIONS INC COM |65.40
20191001|00430H102|AXDX|7853|ACCELERATE DIAGNOSTICS INC STK|18.57
20191001|00430K402|ACST|1419|ACASTI PHARMA INC CL A SHS (CD|1.89
20191001|00444T100|ACRX|3047|ACELRX PHARMACEUTICALS INC COM|2.20
20191001|004498101|ACIW|100|ACI WORLDWIDE INC COM STK (DE)|31.33
20191001|004563102|AVHNY|11|Ackermans & Van Haaren Sa Unsp|14.68
20191001|004816104|ACU|15|ACME UNITED CORPORATION|20.02
20191001|004854204|ATV|257|ACORN INTERNATIONAL, INC. ADS |16.89
20191001|00489Y402|ACRGF|15974|ACREAGE HLDGS INC COM SUB VTG(|7.39
20191001|004892105|ACBM|97|ACRO BIOMEDICAL CO L|4.94
20191001|00507V109|ATVI|4835|ACTIVISION BLIZZARD INC COM ST|52.92
20191001|00507W107|ATNM|171|ACTINIUM PHARMACEUTICALS, INC.|0.23
20191001|00547Y105|DDNFF|24709|ADAMERA MINERALS CORP ORDINARY|0.01
20191001|00548F105|PEO|36|ADAM NAT RES FD INC COM|15.83
20191001|00650F109|ADPT|489|ADAPTIVE BIOTECHNOLOGIES CORP |30.90
20191001|00653A107|ADAP|4667|ADAPTIMMUNE THERAPEUTICS PLC S|1.51
20191001|00687A107|ADDYY|2440|ADIDAS AG SPONSORED ADR (GERMA|155.70
20191001|00724F101|ADBE|28138|ADOBE INC COM (DE)|276.25
20191001|00725J102|ADOCY|52|ADOCIA SPONSORED ADR (FRA)|12.38
20191001|00754B301|AOXY|500|ADVANCED OXYGEN TECHNOLOGIES I|0.07
20191001|00761J206|ADVC|99|ADVANT-E CORP|4.05
20191001|007624307|ADXS|25523|ADVAXIS INC COM PAR $0.001 (DE|0.27
20191001|00764C109|AVK|3695|ADVENT CONVERTIBLE AND INCOME |14.58
20191001|00768Y495|YOLO|54|ADVISORSHARES TR PURE CANNABIS|14.56
20191001|00768Y511|BKCH|391|ADVISORSHARES TR SABRETOOTH ET|24.90
20191001|00768Y537|DWMC|233|ADVISORSHARES TR DORSEY WRIGHT|21.54
20191001|00768Y560|CWS|498|ADVISORSHARES TR ADVISORSHARES|35.22
20191001|00768Y727|MINC|43|ADVISORSHARES TR NEWFLEET MULT|48.52
20191001|00768Y883|HDGE|229289|ADVISORSHARES TRUST RANGER EQU|6.58
20191001|00770K202|AMTX|177|AEMETIS INC NEW COM STK (NV)|1.09
20191001|00773T101|ASIX|733|ADVANSIX INC COM (DE)|25.72
20191001|00775M104|CXRXF|20|ADVANZ PHARMA CORP COM(CANADA)|13.77
20191001|00782P108|AVLIF|5904|ADVANTAGE LITHIUM CORP. ORDINA|0.21
20191001|007975402|AEZS|287627|AETERNA ZENTARIS INC COM STK (|1.04
20191001|008252850|MGR|613|AFFILIATED MANAGERS GROUP INC |26.20
20191001|00829A601|AGGFF|29444|AFRICAN GOLD GROUP INC COM NEW|0.28
20191001|00847L100|AGRX|38906|AGILE THERAPEUTICS INC COM STK|1.19
20191001|00848H108|AGE|98|AGEX THERAPEUTICS INC COM (DE)|1.96
20191001|00850M102|ACGBY|139|AGRICULTURAL BANK OF CHINA UNS|9.74
20191001|00900T107|AIMT|7715|AIMMUNE THERAPEUTICS INC COM S|20.94
20191001|00901B105|AIM|23170|AIM IMMUNOTECH INC COM|0.76
20191001|00912N205|AIRI|303|AIR INDUSTRIES GROUP COM STK (|1.31
20191001|009126202|AIQUY|297|AIR LIQUIDE ADR|28.42
20191001|00919P112|AIRTW|298|AIR T FDG WT PUR COM EXP 6/7/2|0.06
20191001|00922R105|ATSG|100|AIR TRANSPORT SERVICES GROUP I|21.02
20191001|00972L107|AKCA|2032|AKCEA THERAPEUTICS INC COM|15.39
20191001|00973E300|AKER|1062|AKERS BIOSCIENCES INC COMMON N|0.45
20191001|00973Y108|AKRO|346|AKERO THERAPEUTICS INC COM|22.75
20191001|010199503|AKZOY|976|AKZO NOBEL N V SPON ADR NEW (N|29.63
20191001|012653101|ALB|5801|ALBEMARLE CORP|69.52
20191001|01374T102|ABDC|87|ALCENTRA CAP CORP COM STK|8.89
20191001|014339105|ALDR|4982|ALDER BIOPHARMACEUTICALS INC|18.86
20191001|01438T106|ALDX|12945|ALDEYRA THERAPEUTICS, INC. COM|5.27
20191001|01444Q104|ALEAF|61328|ALEAFIA HEALTH INC (CANADA)|0.72
20191001|014491104|ALEX|173|ALEXANDER & BALDWIN, INC COM|24.51
20191001|015271109|ARE|7293|ALEXANDRIA REAL EST EQ INC|154.04
20191001|01535P106|AXU|1696|Alexco Resource Corp Common Sh|1.73
20191001|015857105|AQN|122|ALGONQUIN POWER ORDINARY SHARE|13.70
20191001|016095101|TARSF|843|ALIANZA MINERALS LTD COM (CAN)|0.05
20191001|016259103|ALIM|51259|ALIMERA SCIENCES INC COM STK (|0.57
20191001|01643A207|WTER|1451|ALKALINE WTR CO INC|1.47
20191001|01671P100|ALLK|4382|ALLAKOS INC COM (DE)|78.63
20191001|01748H107|ABTX|23|ALLEGIANCE BANCSHARES INC COM |32.09
20191001|01750B105|AUXXF|4026|ALLEGIANT GOLD LTD (CANADA)|0.07
20191001|01864U106|AFB|6676|ALLIANCEBERNSTEIN NATIONAL MUN|13.78
20191001|01877R108|ARLP|6343|ALLIANCE RESOURCES PART L.P.|16.01
20191001|01879R106|AWF|1410|ALLIANCEBERNSTEIN GLOBAL HIGH |11.99
20191001|018805101|AZSEY|575|ALLIANZ SE SPONSORED ADR REPST|23.20
20191001|018825109|NCZ|1615|ALLIANZGI CONV & INC FND II CO|5.03
20191001|018828103|NCV|223|ALLIANZGI CONV & INC FND COM S|5.64
20191001|018828707|NCVPRA|544|ALLIANZGI CONV & INCOME FD|26.28
20191001|01883H102|CBH|3748|ALLIANZGI CONV & INCOME 2024|9.37
20191001|01903Q207|AFC|723|ALLIED CAPITAL CORPORATION NEW|27.05
20191001|019170109|AESE|145|ALLIED ESPORTS ENTMT INC COM|5.23
20191001|020002838|ALLPRH|47|ALLSTATE CORP DEPOSITARY SHS R|26.26
20191001|02012P106|LTMP|8325|ALLTEMP INC|0.04
20191001|02028L107|AAMMF|220|ALMADEX MINERALS LTD NEW|0.22
20191001|020283305|AAU|5949|ALMADEN MINERALS LTD COM CLASS|0.65
20191001|02072E108|ALPE|150|ALPHA-EN CORPORATION COMMON ST|0.54
20191001|02072L102|QVAL|888|ALPHA ARCHITECT U.S. QUANTITAT|27.86
20191001|02072L201|IVAL|49|ALPHA ARCHITECT INTL QUANTITAT|26.90
20191001|02072L300|IMOM|372|ALPHA ARCHITECT INTL QUANTITAT|25.62
20191001|02072L607|FRDM|782|ALPHA ARCHITECT ETF TR FREEDOM|25.43
20191001|020772109|APT|994|ALPHA PRO TECH,LTD|3.61
20191001|02079K107|GOOG|21520|ALPHABET INC CAP STK CL C|1219.00
20191001|02083E105|ALPP|8257|ALPINE 4 TECHNOLOGIES LTD CL A|0.02
20191001|021346101|AABA|3789|ALTABA INC COM|19.48
20191001|021369103|ALTR|100|ALTAIR ENGR INC CL A COM|34.62
20191001|02155T204|ALTCY|90|ALTICE EUROPE N V (NETHERLANDS|25.25
20191001|02156B103|AYX|2233|ALTERYX INC COM CL A|107.43
20191001|02156K103|ATUS|20008|ALTICE USA INC CLASS A (DE)|28.68
20191001|022205108|AWCMY|3219|ALUMINA LTD ADS ( 4 ORD)|6.49
20191001|022276109|ACH|136|ALUIMINUM CORP OF CHINA ADR (2|7.82
20191001|02255Q100|ALVOF|12622|ALVOPETRO ENERGY LTD COMMON SH|0.53
20191001|022663108|AMAL|359|AMALGAMATED BK NEW YORK N Y|16.02
20191001|02300U205|AMBS|18682|AMARANTUS BIOSCIENCE HOLDINGS,|0.02
20191001|023139116|AMBCW|491|AMBAC FINL GROUP INC WTS EXP 4|8.30
20191001|02361D852|AILLL|2|AMEREN ILLINOIS COMPANY DEPOSI|27.57
20191001|02364W105|AMX|4443|AMERICA MOVIL, S.A.B. DE C.V. |14.86
20191001|02364W204|AMOV|43|AMER MOVIL SAB DE CV SPONSORED|14.94
20191001|02376R102|AAL|2249|AMERICAN AIRLINES GROUP INC CO|26.97
20191001|024013104|AAT|162|AMERICAN ASSETS TR INC COM STK|46.74
20191001|02451V101|ABML|7720|AMERICAN BATTERY METALS CORP N|0.06
20191001|024733206|ABVC|441|AMERICAN BRIVISION HLDG CORP C|9.00
20191001|025072109|KORP|3279|AMERICAN CENTY ETF TR DIVERSIF|51.34
20191001|025072208|VALQ|392|AMERICAN CENTY ETF TR STOXX US|40.71
20191001|025072307|QGRO|3309|AMERICAN CENTY ETF TR STOXX US|40.93
20191001|025072406|QINT|212|AMERICAN CENTY ETF TR QUALITY |38.29
20191001|025072505|TAXF|11368|AMERICAN CENTY ETF TR DIVERSIF|52.88
20191001|025072604|AVEM|8323|AMERICAN CENTY ETF TR AVANTIS |48.94
20191001|025072703|AVDE|6425|AMERICAN CENTY ETF TR AVANTIS |49.78
20191001|025072802|AVDV|8796|AMERICAN CENTY ETF TR AVANTIS |49.31
20191001|025072877|AVUV|4000|AMERICAN CENTY ETF TR AVANTIS |50.11
20191001|025072885|AVUS|79|AMERICAN CENTY ETF TR AVANTIS |50.14
20191001|025351107|ADFS|10465|AMERICAN DEFENSE SYS INC COM S|0.04
