SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20200218|46138J734|IUSS|802|INVESCO EXCH-TRADED SELF INDX |25.01
20200218|46138J783|BSCR|3667|INVESCO ET SELF IDXD FD TR BUL|21.33
20200218|46138J791|BSCQ|5495|INVESCO ET SELF IDXD FD TR BUL|20.89
20200218|46138J809|BSJL|6112|INVESCO ET SELF IDXD FD TR BUL|24.72
20200218|46138J817|BSJP|3433|INVESCO ET SF IDXD FD TR BULLE|24.84
20200218|46138J825|BSCP|2721|INVESCO ET SELD IDXD FD TR BUL|21.75
20200218|46138J841|BSCO|2147|INVESCO ET SELF IDXD FD TR BUL|21.69
20200218|46138J874|BSJM|11255|INVESCO ET SELF IDXD FD TR BUL|24.56
20200218|46138K103|FXE|33|INVESCO CURRENCYSHARES EURO TR|102.61
20200218|46138W107|FXY|50025|INVESCO CURRENCYSHARES JAPANES|86.49
20200218|46138X105|FXCH|70|INVESCO CURRENCYSHARES CHINESE|69.69
20200218|46139W106|IEMD|287|INVESCO EXCH-TRD SELF-INDX FD |25.04
20200218|46139W205|IEMV|161|INVESCO EXCH-TRD SELF-INDX FD |25.03
20200218|46139W502|IIGD|421|INVESCO EXCH-TRD SELF-INDEXED |26.53
20200218|46139W809|IMFP|1801|INVESCO EXCH TRD SELF-INDX FD |24.97
20200218|46140H403|DBO|21088|INVESCO DB MULTI-SECTOR CMDTY |9.09
20200218|46140H502|DBP|44|INVESCO DB MULTI-SECTOR CMDT T|42.81
20200218|46141D203|UUP|645|INVESCO DB US DOLLAR INDEX TR |26.76
20200218|461804106|ITIC|356|INVESTORS TITLE CO|174.55
20200218|46183X802|IVITF|31146|INVICTUS MD STRATEGIES CORP|0.03
20200218|46185L103|NVTA|101325|INVITAE CORP COM|27.04
20200218|462202102|IONKF|1000|IONIC BRANDS CORP COM (CANADA)|0.01
20200218|462222100|IONS|35|IONIS PHARMACEUTICALS INC COM |60.13
20200218|46225M103|IOTC|4223|IOTA COMMUNICATIONS INC COM|0.28
20200218|462629205|IPSEY|845|IPSEN S A SPON ADR (FRA)|18.21
20200218|46264C107|IDTY|435000|IPSIDY INC|0.09
20200218|46266C105|IQV|86|IQVIA HOLDINGS INC (DE)|164.32
20200218|46267X108|IQ|1536|IQIYI INC SPONSORED ADR (CYM) |26.93
20200218|462726100|IRBT|5840|IROBOT CORPORATION|54.40
20200218|46428Q109|SLV|308|ISHARES SILVER TRUST|16.56
20200218|46428R107|GSG|7021|ISHARES S&P GSCI CMDITY-INDEXE|14.67
20200218|464285105|IAU|60|ISHARES GOLD TRUST|15.13
20200218|464286145|FM|12|ISHARES INC MSCI FRONTIER 100 |30.11
20200218|464286178|GHYG|19967|ISHARES INCUS & INTL HIGH YIEL|49.72
20200218|464286202|EWO|4160|ISHARES INC MSCI AUSTRIA ETF|20.45
20200218|464286210|HYXU|2107|ISHARES GLOBAL EX USD HIGH YIE|50.56
20200218|464286319|DVYE|30497|ISHARES EMERGING MARKETS DIVID|39.51
20200218|464286392|URTH|6245|ISHARES MSCI WORLD ETF|101.92
20200218|464286426|EEMA|4542|ISHARES MSCI EMERGING MARKETS |70.50
20200218|464286509|EWC|94|ISHARES MSCI CANADA ETF|30.61
20200218|464286533|EEMV|704|ISHARES EDGE MSCI MINIMUM VOLA|56.68
20200218|464286624|THD|142|ISHARES INC MSCI THAILAND ETF |79.80
20200218|464286640|ECH|1828|ISHARES INC MCSI CHILE ETF|31.21
20200218|464286657|BKF|1611|ISHARES INC MCSI BRIC INDEX FD|45.32
20200218|464286665|EPP|29517|ISHARES INC|46.55
20200218|464286681|EUSA|186|ISHARES MSCI USA EQUAL WEIGHTE|66.10
20200218|464286707|EWQ|106214|ISHARES MSCI FRANCE ETF|32.29
20200218|464286715|TUR|262|ISHARES MSCI TURKEY ETF|27.66
20200218|464286749|EWL|8197|ISHARES INC MSCI SWITZERLND|41.90
20200218|464286756|EWD|8045|ISHARES INC MSCI SWEDEN ETF|33.89
20200218|464286772|EWY|60663|ISHARES INC MSCI SOUTH KOREA E|62.09
20200218|464286806|EWG|374767|ISHARES MSCI GERMANY ETF|29.48
20200218|464286814|EWN|80|ISHARES MSCI NETHERLNDS ETF|34.56
20200218|464286822|EWW|2703|ISHARES INC MSCI MEXICO ETF|47.71
20200218|464287150|ITOT|1|ISHARES CORE S&P TOTAL U.S. ST|76.21
20200218|464287168|DVY|25047|ISHARES TR|106.16
20200218|464287176|TIP|36|ISHARES TR TIPS BD ETF|118.54
20200218|464287184|FXI|111861|ISHARES TR|42.27
20200218|464287200|IVV|2017786|ISHARES CORE S&P 500 ETF|339.07
20200218|464287226|AGG|344890|ISHARES CORE U.S. AGGREGATE BO|114.29
20200218|464287234|EEM|127028|ISHARES MSCI EMERGING MARKETS |44.20
20200218|464287325|IXJ|12471|ISHARES GLOBAL HEALTHCARE ETF |70.46
20200218|464287333|IXG|574|ISHARES GLOBAL FIN'L ETF|69.15
20200218|464287341|IXC|46467|ISHARES TR GLOBAL ENERGY ETF|28.29
20200218|464287374|IGE|3766|ISHARES TR NORTH AMERN NAT RES|28.11
20200218|464287382|JPXN|3|ISHARES JPX-NIKKEI 400 ETF|62.72
20200218|464287390|ILF|185358|ISHARES LATIN AMERICA 40 ETF|32.04
20200218|464287408|IVE|167|ISHARES S&P 500 VALUE ETF|131.43
20200218|464287432|TLT|152545|ISHARES BARCLAYS 20+ YEAR TREA|144.55
20200218|464287499|IWR|7|ISHARES RUSSELL MID-CAP ETF|61.79
20200218|464287515|IGV|3332|ISHARES EXPANDED TECH-SOFTWARE|264.52
20200218|464287549|IGM|133|ISHARES EXPANDED TECH SECTOR E|267.97
20200218|464287556|IBB|658941|ISHARES NASDAQ BIOTECHNOLOGY E|122.47
20200218|464287564|ICF|8872|ISHARES TR|125.75
20200218|464287572|IOO|32389|ISHARES TR GLOBAL 100 ETF|56.31
20200218|464287598|IWD|349|ISHARES RUSSELL 1000 VAL ETF|138.48
20200218|464287614|IWF|204|ISHARES RUSSELL 1000 GR ETF|191.01
20200218|464287648|IWO|6574|ISHARES RUSSELL 2000 GWT ETF|223.82
20200218|464287655|IWM|1673|ISHARES RUSSELL 2000 ETF|167.90
20200218|464287663|IUSV|6|ISHARES CORE S&P U.S. VALUE ET|63.66
20200218|464287671|IUSG|28325|ISHARES CORE S&P U.S GROWTH ET|73.04
20200218|464287713|IYZ|20870|ISHARES DJ US TELECOM ETF|30.49
20200218|464287721|IYW|3455|ISHARES DJ US TECH ETF|258.93
20200218|464287739|IYR|104715|ISHARES TR|100.28
20200218|464287754|IYJ|197|ISHARES TR|174.15
20200218|464287762|IYH|1786|ISHARES TR|220.73
20200218|464287796|IYE|51512|ISHARES TR|28.98
20200218|464287804|IJR|392|ISHARES CORE S&P SM CAP ETF|83.68
20200218|464287846|IYY|294|ISHARES TR|167.55
20200218|464287861|IEV|1255|ISHARES TR EUROPE ETF|46.78
20200218|464288117|IGOV|1173|ISHARES 1-3 INTERNATIONAL TREA|49.69
20200218|464288166|AGZ|1628|ISHARES AGENCY BOND ETF|116.96
20200218|464288182|AAXJ|13854|ISHARES MSCI ALL COUNTRY ASIA |73.11
20200218|464288216|EMIF|1|ISHARES EMERGING MARKETS INFRA|29.74
20200218|464288224|ICLN|38740|ISHARES|13.34
20200218|464288281|EMB|53|ISHARES TR|116.35
20200218|464288323|NYF|716|ISHARES NEW YORK MUNI BOND ETF|57.85
20200218|464288372|IGF|4037|ISHARES GLOBAL INFRASTRUCTURE |49.74
20200218|464288414|MUB|22652|ISHARES NATIONAL MUNI BOND ETF|115.67
20200218|464288430|AIA|14309|ISHARES S&P ASIA 50 ETF|66.62
20200218|464288448|IDV|3426|ISHARES TR|34.01
20200218|464288513|HYG|10215|ISHARES TR|88.40
20200218|464288521|USRT|18|ISHARES CORE U.S. REIT ETF|58.00
20200218|464288562|REZ|26379|ISHARES TR RESIDENTIAL REAL ES|81.90
20200218|464288570|DSI|20|ISHARES MSCI KLD 400 SOCIAL ET|127.35
20200218|464288596|GBF|664|ISHARES TR|120.18
20200218|464288612|GVI|1406|ISHARES TR|113.98
20200218|464288620|USIG|210|ISHARES TR BROAD USD INBD ETFV|59.54
20200218|464288661|IEI|3757|ISHARES BARCLAYS 3-7 YR TREAS |127.39
20200218|464288679|SHV|910|ISHARES TR|110.51
20200218|464288695|MXI|237|ISHARES GLOBAL MATERIALS ETF|65.41
20200218|464288752|ITB|29|ISHARES TR|49.89
20200218|464288802|SUSA|9637|ISHARES MSCI USA ESG SELECT SO|141.02
20200218|464288810|IHI|3646|ISHARES TR DOW JONES US MEDICA|276.25
20200218|464288828|IHF|509|ISHARES TR|208.46
20200218|464288877|EFV|12|MSCI EAFE VALUE ETF|48.98
20200218|464288885|EFG|4516|MSCI EAFE GROWTH ETF|87.50
20200218|464289123|ENZL|102|ISHARES TR MSCI NEW ZEALAND ET|57.03
20200218|464289131|EWZS|3390|ISHARES MSCI BRAZIL SMALL CAP |20.74
20200218|464289180|EUFN|929|ISHARES MSCI EUROPE FINANCIALS|19.57
20200218|464289420|IWX|4594|ISHARES TR RUSSELL 200 VALUE E|59.22
20200218|464289438|IWY|6048|ISHARES TR RUSSELL 200 GROWTH |105.33
20200218|464289446|IWL|21355|ISHARES TR RUSSELL 200 ETF|79.35
20200218|464289511|IGLB|921|ISHARES LONG-TERM CORPORATE BN|69.31
20200218|464289529|INDY|355|ISHARES INDIA 50 ETF|38.19
20200218|464289859|AOA|112|ISHARES TR CORE AGGRESSIVE ALL|59.22
20200218|46429B267|GOVT|286065|ISHARES U.S. TREASURY BOND ETF|26.43
20200218|46429B309|EIDO|8641|ISHARES TR MSCI INDONESIA ETF |24.09
20200218|46429B333|GNMA|1992|ISHARES GNMA BOND ETF|50.30
20200218|46429B366|CMBS|3486|ISHARES CMBS ETF|53.84
20200218|46429B408|EPHE|12957|ISHARES MSCI PHILIPPINES ETF|32.09
20200218|46429B416|EWUS|3066|ISHARES MSCI UNITED KINGDOM SM|43.54
20200218|46429B465|EWGS|63|ISHARES MSCI GERMANY SMALL CAP|60.47
20200218|46429B598|INDA|51511|ISHARES MSCI INDIA INDEX FUND |35.11
20200218|46429B606|EPOL|142|ISHARES TR MSCI POLAND ETF|20.13
20200218|46429B614|SMIN|1679|ISHARES MSCI INDIA SMALL CAP I|37.89
20200218|46429B655|FLOT|1928|ISHARES TR FLTG RATE NT ETF|51.07
20200218|46429B689|EFAV|356392|ISHARES TR EDGE MSCI EAFE MINI|75.40
20200218|46431W507|NEAR|14755|ISHARES SHORT MATURITY BOND ET|50.33
20200218|46431W598|CMDY|233|ISHARES US ETF TR BLOOMBERG RO|42.32
20200218|46431W614|IAUF|620|ISHARES U S ETF TR GOLD STRATE|54.37
20200218|46431W622|IEIH|247|ISHARES U S ETF TR EVOLVED US |28.63
20200218|46431W648|IETC|2194|ISHARES U S ETF TR|36.39
20200218|46431W663|IEDI|9|ISHARES U S ETF TR ISHARES EVO|32.55
20200218|46431W671|IECS|1927|ISHARES U S ETF TR ISHARES EVO|29.60
20200218|46431W689|IEHS|49|ISHARES U S ETF TR ISHARES EVO|33.03
20200218|46431W812|IGBH|3115|ISHARES INTEREST RATE HEDGED L|25.06
20200218|46432FAZ0|IBDD|479|ISHARES IBONDS MAR 2023 TERM C|26.97
20200218|46432F834|IXUS|50668|ISHARES TR|61.63
20200218|46432F859|ISTB|21832|IHARES CORE 1-5 YEARS USD BOND|50.69
20200218|46434G764|EMXC|149|ISHARES INC MSCI EMERGING MKTS|50.03
20200218|46434G855|RING|167|ISHARES INC MSCI GLOBAL GOLD M|23.31
20200218|46434G863|ESGE|54987|ISHARES INC ISHARES ESG MSCI E|35.62
20200218|46434G889|EMGF|34669|ISHARES INC EDGE MSCI MULTIFAC|44.45
20200218|46434VAX8|IBDO|1554|ISHARES IBONDS DEC 2023 TERM C|25.75
20200218|46434VBD1|IBDQ|8683|ISHARES IBONDS DEC 2025 TERM C|26.27
20200218|46434VBG4|IBDP|23138|ISHARES IBONDS DEC 2024 TERM C|25.95
20200218|46434V282|LRGF|50|ISHARES TR EDGE MSCI MULTIFACT|35.74
20200218|46434V290|SMLF|1245|ISHARES TR EDGE MSCI MULTIFACT|43.20
20200218|46434V316|ACWF|145|ISHRES TR EDGE MSCI MULTIFACTO|31.70
20200218|46434V381|XT|1|ISHARES TR EXPONENTIAL TECHNOL|45.01
20200218|46434V449|IMTM|1333|ISHARES TR EDGE MSCI INTL MOME|32.37
20200218|46434V464|CRBN|2879|ISHARES TR MSCI ACWI LOW CARBO|133.25
20200218|46434V514|CNYA|9315|ISHARES TR MSCI CHINA A ETF (D|29.73
20200218|46434V571|IBMI|99|ISHARES IBONDS SEP 2020 TERM M|25.54
20200218|46434V621|DGRO|49301|ISHARES CORE DIVIDEND GROWTH E|43.05
20200218|46434V639|HEZU|57586|ISHARES CURRENCY HEDGED MSCI E|32.97
20200218|46434V647|REET|866|ISHARES GLOBAL REIT ETF|28.84
20200218|46434V696|IPAC|336|ISHARES TR ISHARES CORE MSCI P|57.72
20200218|46434V720|EUMV|341|ISHARES TR EDGE MSCI MIN VOLAT|27.65
20200218|46434V787|BYLD|653|ISHARES TR YIELD OPTIMIZED BD |26.06
20200218|46434V803|HEFA|52240|ISHARES CURRENCY HEDGED MSCI E|31.17
20200218|46434V860|TFLO|36319|ISHARES TREASURY FLOATING RATE|50.33
20200218|46434V886|HEWJ|1127|ISHARES CURRENCY HEDGED MSCI J|32.95
20200218|46435G193|SUSC|15282|ISHARES TR ESG USD CORPORATE B|27.07
20200218|46435G219|IGEB|543|ISHARES TR EDGE INVT GRADE ENH|52.95
20200218|46435G250|HYDB|4454|ISHARES TR EDGE HIGH YIELD DEF|51.05
20200218|46435G268|SMMD|228|ISHARES TR RUSSELL 2500 ETF|49.31
20200218|46435G318|IBML|8231|ISHARES TR IBONDS DEC 2023 TER|25.97
20200218|46435G326|IDEV|6|ISHARES CORE MSCI INTL DEVELOP|58.21
20200218|46435G342|REM|15000|ISHARES TR MTG REAL ESTATE ETF|47.80
20200218|46435G409|IVLU|72|ISHARES TR EDGE MSCI INTL VALU|23.78
20200218|46435G417|IMTB|899|ISHARES TR|51.25
20200218|46435G425|ESGU|67614|ISHARES TR ISHARES ESG MSCI US|75.38
20200218|46435G433|SMMV|13726|ISHARES TREDGE MSCI MINIMUM VO|36.23
20200218|46435G508|ISZE|258|ISHARES TR EDGE MSCI INTL SIZE|27.76
20200218|46435G516|ESGD|2143|ISHARES TR ISHARES ESG MSCI EA|68.56
20200218|46435G524|IGRO|8386|ISHARES TR INTERNATIONAL DIVID|60.21
20200218|46435G532|SDG|569|ISHARES TRUST MSCI GLOBAL IMPA|69.87
20200218|46435G656|DEFA|519|ISHARES TR ADAPTIVE CURRENCY H|29.34
20200218|46435G672|IAGG|12076|ISHARES TR CORE INTL AGGREGATE|55.69
20200218|46435G789|IBMJ|482|ISHARES IBONDS DEC 2021 TERM M|25.85
20200218|46435G821|HEWI|477|ISHARES TR CURRENCY HEDGED MSC|19.46
20200218|46435G839|HSCZ|7131|ISHARES TR CURRENCY HEDGED MSC|31.12
20200218|46435G862|HEWU|748|ISHARES TR CURRENCY HEDGED MSC|23.86
20200218|46435UAA9|IBDS|9994|ISHARES TR IBONDS DEC 2027 TER|26.42
20200218|46435U135|IHAK|3090|ISHARES TR CYBERSECURITY & TEC|28.98
20200218|46435U143|MIDF|110|ISHARES TR EDGE MSCI MULTIFACT|29.07
20200218|46435U150|IBHC|4294|ISHARES IBONDS 2023 TERM HIGH |25.09
20200218|46435U168|IBHE|751|ISHARES IBONDS 2025 TERM HIGH |25.50
20200218|46435U176|IBHB|11178|ISHARES IBONDS 2022 TERM HIGH |24.78
20200218|46435U184|IBHD|6|ISHARES IBONDS 2024 TERM HIGH |25.46
20200218|46435U192|IDNA|3064|ISHARES TR GENOMICS IMMUNOLOGY|29.86
20200218|46435U218|SUSL|57|ISHARES TR ESG MSCI USA LEADER|58.99
20200218|46435U226|IBHA|1367|ISHARES IBONDS 2021 TERM HIGH |24.99
20200218|46435U259|IBMO|5321|ISHARES TR IBONDS DECEMBER 202|26.39
20200218|46435U283|IBMP|5673|ISHARES TR IBONDS DECEMBER 202|26.53
20200218|46435U325|IBMQ|217|ISHARES TR IBONDS DEC 2028 TER|26.70
20200218|46435U366|IDRV|289|ISHARES TR SELF DRIVING EV & T|28.71
20200218|46435U374|EWJV|5209|ISHARES TR MSCI JAPAN VALUE ET|25.43
20200218|46435U432|IBMN|4068|ISHARES TR IBONDS DEC 2025 TER|27.55
20200218|46435U440|BGRN|968|ISHARES TR GLOBAL GREEN BD ETF|54.73
20200218|46435U515|IBDT|1867|ISHARES TR IBONDS DEC 2028 TER|28.31
20200218|46435U549|EAGG|453|ISHARES TR ESG U S AGGREGATE B|54.48
20200218|46435U556|IRBO|18153|ISHARES ROBOTICS & ARTIFICIAL |28.80
20200218|46435U663|ESML|60893|ISHARES ESG MSCI USA SMALL-CAP|29.35
20200218|46435U697|IBMM|10531|ISHARES TR IBONDS DEC 2024 TER|26.68
20200218|46435U796|FIBR|750|ISHARES U S ETF TR EDGE US FXD|102.67
20200218|46435U853|USHY|228257|ISHARES TR BROAD USD HIGH YIEL|41.47
20200218|46435U861|DIVB|22688|ISHARES TR U S DIVID & BUYBACK|31.71
20200218|46436E205|IBDU|46501|ISHARES TR IBONDS DEC 2029 TER|26.10
20200218|46436E304|STLV|4|ISHARES FACTORS US VALUE STYLE|25.23
20200218|46436E403|STLG|132|ISHARES FACTORS US GROWTH STYL|25.77
20200218|46436E502|TECB|8|ISHARES TR US TECH BREAKTHROUG|27.32
20200218|46436E601|LDEM|2274|ISHARES TR ESG MSCI EM LEADERS|52.13
20200218|46489V104|ISR|75311|ISORAY INC|0.92
20200218|46501D108|ISCNF|52041|ISRACANN BIOSCIENCES INC COM (|0.27
20200218|465074409|ISDAY|57|Israel Discount Bank Ltd Unspo|45.26
20200218|465437101|ITMR|605|ITAMAR MED LTD - SPONSORED ADR|16.30
20200218|465448108|ICLTF|16979|ITASCA CAP LTD COM|0.35
20200218|465562106|ITUB|41357|ITAU UNIBANCO BANCO HLDGS S.A.|7.85
20200218|46564C203|INLB|446|ITEM 9 LABS CORP COM NEW|1.15
20200218|46571Y107|IIIV|440|I3 VERTICALS INC CLASS A COM (|31.87
20200218|46583P102|ISEE|1526|IVERIC BIO INC COM (DE)|6.56
20200218|465893105|IVH|2977|IVY HIGH INCOME OPPORTUNITIES |14.03
20200218|46604F109|IZOZF|27700|IZOTROPIC CORP (CANADA)|0.23
20200218|466140100|JGCCY|327|JGC HOLDINGS CORPORATION AMERI|28.66
20200218|46620W102|JILL|30968|J JILL INC COM|1.03
20200218|466249208|JSAIY|25582|J SAINSBURY PLC SPNS ADR NEW (|10.76
20200218|46625H100|JPM|2914|JPMORGAN CHASE & CO COM STK|137.46
20200218|46625H365|AMJ|2042|JPMORGAN CHASE & CO ALERIAN ML|20.61
20200218|466273109|JMPNL|145|JMP GROUP INC 7.25% SR NT DUE |25.36
20200218|46629U404|JMPNZ|656|JMP GROUP LLC SR NT|24.13
20200218|466313103|JBL|8|JABIL INC|38.24
20200218|46641Q308|JPEM|7479|JP MORGAN DIVERSIFIED RETURN|55.24
20200218|46641Q373|BBIN|122|J P MORGAN EXCH-TRADED FD TR B|51.67
20200218|46641Q399|BBUS|31140|J P MORGAN EXCHG-TRADED FD|61.04
20200218|46641Q449|JIGB|242|JPMORGAN TR CORPORATE BOND RES|55.90
20200218|46641Q647|JMUB|550|JP MORGAN TR MUN ETF (DE)|54.48
20200218|46641Q654|JMST|4915|JP MORGAN ULTRA SHORT MUN INCO|50.57
20200218|46641Q670|JCPB|531|J P MORGAN EXCHANGE-TRADED FD |53.62
20200218|46641Q696|BBCA|11277|J P MORGAN ETF TR BETABUILDERS|26.74
20200218|46641Q720|BBEU|6438038|JP MORGAN ETF TRUST BETABUILDE|25.56
20200218|46641Q753|JVAL|3704|J P MORGAN ETF TR U S VALUE FA|29.24
20200218|46641Q761|JQUA|1225|J P MORGAN ETF TR U S QUALITY |32.83
20200218|46641Q779|JMOM|2332|J P MORGAN ETF TR U S MOMENTUM|32.66
20200218|46641Q787|JMIN|2913|J P MORGAN ETF TR U S MINIMUM |32.70
20200218|46641Q795|JDIV|6|J P MORGAN ETF TR U S DIVIDEND|28.29
20200218|46641Q829|JPMF|481|J P MORGAN ETF TR MANAGED FUTU|23.70
20200218|46641Q845|JPSE|1875|J P MORGAN DIVERSIFIED RETURN |32.53
20200218|46641Q852|JPGB|1046|J P MORGAN ETF TR GLOBAL BOND |50.58
20200218|46641Q878|JPHY|3743|JP MORGAN HIGH YIELD RESEARCH |52.16
20200218|46641Q886|JPME|751|JPMORGAN TR. DIVERSIFIED RETUR|71.69
20200218|469814107|J|1022|JACOBS ENGINEERING GROUP INC|100.66
20200218|47009M400|JAGGF|1443|JAGUAR MINING INC ORDINARY SHA|0.17
20200218|47012E106|JAKK|14375|JAKKS PACIFIC INC|0.94
20200218|47103U209|JSMD|983|JANUS DETR STR TR HENDERSON SM|49.95
20200218|47103U407|OLD|2363|JANUS DETROIT LONG TERM CARE E|32.44
20200218|47103U506|SLIM|145|JANUS DETROIT OBESITY ETF|42.25
20200218|471115402|JMHLY|380|JARDINE MATHESON HLDGS LTD ADR|58.56
20200218|47215P106|JD|2185|JD COM INC SPON ADS REPSTG COM|41.97
20200218|477143101|JBLU|100|JETBLUE AIRWAYS CORPORATION|21.27
20200218|47737C104|JFIN|8503|JIAYIN GROUP INC SPONSORED ADS|3.12
20200218|47759T100|JKS|185408|JINKOSOLAR HOLDING CO., LTD AD|25.50
20200218|47804J107|JHML|12490|JOHN HANCOCK MULTIFACTOR LARGE|42.99
20200218|47804J206|JHMM|42438|JOHN HANCOCK MULTIFACTOR MID C|40.45
20200218|47804J305|JHMC|15552|JOHN HANCOCK MULTIFACTOR CONSU|37.02
20200218|47804J404|JHMF|5500|JOHN HANCOCK MULTIFACTOR FINLS|42.52
20200218|47804J826|JHCS|144|JOHN HANCOCK ETF TR MULTIFACTO|29.55
20200218|47804J834|JHEM|3993|JOHN HANCOCK EXCHANGE TRADED|26.14
20200218|47804J867|JHMU|3481|JOHN HANCOCK EXCHANGE TRADED F|36.37
20200218|47804J883|JHMI|8|JOHN HANCOCK EXCHANGE TRADED F|40.89
20200218|478160104|JNJ|125|JOHNSON AND JOHNSON|150.13
20200218|479142507|JMPLY|1|JOHNSON MATTHEY PUB (UK)|69.87
20200218|48086P100|NGQRF|4852|JOSEMARIA RES INC COM (CAN)|0.50
20200218|48128B655|JPMPRD|410|JPMORGAN CHASE& CO DEP SHS REP|27.64
20200218|48138M105|JMIA|3882|JUMIA TECHNOLOGIES AG SPONSORE|5.90
20200218|48203R104|JNPR|66|JUNIPER NETWORKS INC|24.24
20200218|48205G106|JIH|697|JUNIPER INDL HLDGS INC COM (DE|9.95
20200218|48213W101|JE|145550|JUST ENERGY GROUP, INC. ORDINA|1.07
20200218|48213Y107|JUSHF|10898|JUSHI HLDGS INC CL B SUB VTG|1.32
20200218|48241A105|KB|154|KB FINL GROUP INC SPONSORED AD|36.06
20200218|48241F104|KBCSY|215|KBC Group NV Unsponsored ADR (|39.17
20200218|48242A112|KBLMW|192|KBL MERGER CORP IV WT PUR 1/2 |0.12
20200218|48242A120|KBLMR|841|KBL MERGER CORP IV RT EXT 4/9/|0.18
20200218|48251W203|KKRPRA|1203|KKR & CO INC 6.75% PFD SER A|26.92
20200218|482781101|KYNC|4221562|KYN CAP GROUP INC COM|.
20200218|48282T104|KAI|3810|KADANT INC.|100.24
20200218|483119103|KALA|1000|KALA PHARMACEUTICALS INC. COM |6.50
20200218|483379103|KLR|7|KALEYRA INC COM (DE)|8.03
20200218|483379111|KLRWS|100|KALEYRA INC WT EXP 12/12/2024 |1.27
20200218|483497103|KALV|8|KALVISTA PHARMACEUTICALS INC C|15.12
20200218|483709101|KNDI|1797|KANDI TECHNOLGIES,GROUP COMMON|4.16
20200218|485170203|KSUPR|233|KANSAS CITY SOUTHERN PFD 4%|29.99
20200218|485785109|KPCPY|121|KASIKORNBANK PUB CO LTD UNSPON|18.37
20200218|485835102|KTHN|99|KATAHDIN BANKSHARES CORPORATIO|20.75
20200218|48661E108|KMF|1510|KAYNE ANDERSON MIDSTREAM/ENERG|10.36
20200218|48669G105|KZIA|5|KAZIA THERAPEUTICS LTD AUS|4.22
20200218|48716P108|KRNY|100|KEARNY FINANCIAL CORP MD COM|12.10
20200218|487836108|K|447|KELLOGG CO|67.71
20200218|488360207|KEM|10|KEMET CORP NEW COM STK (DE)|26.33
20200218|49271V100|KDP|106|KEURIG DR PEPPER INC COM|28.87
20200218|493267868|KEYPRK|142|KEYCORP NEW DEP SHS REPSTG 1/4|27.63
20200218|49427F108|KRC|4|KILROY REALTY CORP|88.28
20200218|494368103|KMB|471|KIMBERLY CLARK CORP|145.56
20200218|494386204|KCDMY|157|KIMBERLY-CLARK DE MEXICO S A B|10.40
20200218|49446R109|KIM|691|KIMCO REALTY CORPORATION|19.26
20200218|49456B101|KMI|300|KINDER MORGAN INC (DE)|22.00
20200218|49460M101|KPAY|29607|KINERJAPAY CORP COM (DE)|0.02
20200218|495724403|KGFHY|28|KINGFISHER PLC SPON ADR(NEW)|5.60
20200218|496719105|KINS|1|KINGSTONE COMPANIES, INC COM S|7.22
20200218|496902404|KGC|6428|KINROSS GOLD CORP NEW|5.05
20200218|497216101|KIGRY|1993|KION GROUP AG ADR (DEU)|16.15
20200218|49741E100|KL|182139|KIRKLAND LAKE GOLD LTD (CANADA|36.98
20200218|497498105|KIRK|13359|KIRKLANDS INC|1.30
20200218|49834X205|KWBT|160417|KIWA BIO-TECH PRODS|0.02
20200218|498824101|FBAYF|96|KNEAT COM INC COM (CAN)|2.08
20200218|499238103|KNWN|92|KNOW LABS INC|1.70
20200218|49989A109|KHOLY|252|Koc Holdings AS Unsponsored AD|16.33
20200218|50015M109|KOD|218|KODIAK SCIENCES INC COM|60.00
20200218|500271101|KBEVF|1867|KOIOS BEVERAGE CORP (CANADA)|0.13
20200218|500458401|KMTUY|335302|KOMATSU LTD ADR-NEW|21.05
20200218|500472303|PHG|189131|KONINKLIJKE PHILIPS N V NEW YO|48.42
20200218|50058Q207|KTNNF|2810|KOOTENAY ZINC CORP (CANADA)|0.05
20200218|500679105|KSRYY|18|KOSE CORP UNSPONSORED ADR (JPN|27.15
20200218|50075W104|KBLB|22602|KRAIG BIOCRAFT LABORATORIES IN|0.13
20200218|500767306|KWEB|707|KRANESHARES TR CSI CHINA INTER|52.23
20200218|500767686|KDFI|24395|KRANESHARES TR KFA DYNAMIC FIX|25.07
20200218|500767710|KSCD|509|KRANESHARES TR SMALL CAP QUALI|26.59
20200218|500767728|KLCD|1001|KRANESHARES TR LARGE CAP QUALI|28.10
20200218|500767736|IVOL|1255|KRANESHARES TR QUADRATIC INT R|25.18
20200218|500767827|KARS|4873|KRANESHARES TR ELEC VEH & FUTU|25.62
20200218|500767835|KURE|17825|KRANESHARES TR MSCI ALL CHINA |25.43
20200218|500767876|KEMQ|5987|KRANESHARES TR EMERGING MKTS C|25.08
20200218|50077B207|KTOS|1318|KRATOS DEFENSE & SECURITY SOLU|20.42
20200218|501173207|KUBTY|68|KUBOTA CORPORATION (ONE ADS RE|77.13
20200218|502117203|LRLCY|3539|L'OREAL CO ADR|58.19
20200218|50218P107|LKSD|100|LSC COMMUNICATIONS INC|0.29
20200218|50575Q102|LTS|23|LADENBURG THALMANN FINANCIAL|3.49
20200218|50575Q110|LTSF|656|LADENBURG THALMANN FINL SVCS I|22.00
20200218|50575Q508|LTSH|761|LADENBURG THALMANN FINL SVCS I|23.50
