SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20190815|00548F105|PEO|2088|ADAM NAT RES FD INC COM|14.86
20190815|006212104|ADX|519|ADAMS DIVERSIFIED EQUITY FUND |15.35
20190815|006754204|AHEXY|17|ADECCO GROUP AG AMERICAN DEPOS|26.01
20190815|00687A107|ADDYY|1372|ADIDAS AG SPONSORED ADR (GERMA|141.90
20190815|00738A106|ADTN|1106|ADTRAN INC|10.88
20190815|00760J108|AEHR|8|AEHR TEST SYSTEMS|1.31
20190815|00762U200|ATEYY|76|ADVANTEST CORPORATION NEW ADS |38.77
20190815|00762V109|AEGXF|100|AECON GROUP INC.|13.92
20190815|007624307|ADXS|93|ADVAXIS INC COM PAR $0.001 (DE|0.43
20190815|00764C109|AVK|297|ADVENT CONVERTIBLE AND INCOME |14.08
20190815|00768Y511|BKCH|394|ADVISORSHARES TR SABRETOOTH ET|26.05
20190815|00768Y529|DWSH|27023|ADVISORSHARES TR DORSEY WRIGHT|28.60
20190815|00770C101|ADES|197|ADVANCED EMISSIONS SOLUTIONS I|11.95
20190815|007737109|ACY|683|AEROCENTURY CORP|7.17
20190815|00775N102|ADGO|337|ADVANTEGO CORP|0.07
20190815|007800105|AJRD|2601|AEROJET ROCKETDYNE HLDGS INC C|48.42
20190815|00790N103|ADHMY|212|ADVANCED DIGITAL HEA (BRAZIL) |1.50
20190815|007973100|AEIS|30|ADVANCED ENERGY INDS INC|47.42
20190815|007975402|AEZS|900|AETERNA ZENTARIS INC COM STK (|2.15
20190815|008073108|AVAV|1078|AEROVIRONMENT INC COM STK|50.63
20190815|008252850|MGR|1194|AFFILIATED MANAGERS GROUP INC |26.29
20190815|00828X404|AFRBY|353|AFRICAN RAINBOW MINERALS LTD S|14.99
20190815|00830Q108|RSSFF|4978|AFFINOR GROWERS INC ORD SHS (C|0.02
20190815|00835P105|GNMX|27535|AEVI GENOMIC MEDICINE INC COM |0.19
20190815|00847J105|AGYS|1496|AGILYSYS INC.|26.96
20190815|00847X104|AGIO|11091|AGIOS PHARMACEUTICALS INC COM |43.00
20190815|008474108|AEM|114370|AGNICO EAGLE MINES LTD|58.40
20190815|00848K101|UAVS|981|AGEAGLE AERIAL SYS INC NEW COM|0.24
20190815|00856G117|AGFSW|116284|AGROFRESH SOLUTIONS INC WTS EX|0.02
20190815|00856J202|AGTK|564|AGRITEK HLDGS INC COM NEW|0.19
20190815|00856K100|AGGHF|3924|AGRIOS GLOBAL HLDGS (CANADA)|0.30
20190815|00873N103|AIFLY|14245|AIFUL CORP UNSPONS ADR (JAPAN)|1.01
20190815|00912X302|AL|9|AIR LEASE CORP CL A|37.92
20190815|009126202|AIQUY|279|AIR LIQUIDE ADR|26.96
20190815|00938A104|AIRG|6000|AIRGAIN INC COM|11.85
20190815|009719501|AKBTY|301|AKBANK TURK ANONIM SIRKETI ADR|2.48
20190815|00972G108|AKTX|947|AKARI THERAPEUTICS PLC SPONSOR|2.92
20190815|00972L107|AKCA|1556|AKCEA THERAPEUTICS INC COM|21.48
20190815|00973E300|AKER|110|AKERS BIOSCIENCES INC COMMON N|0.52
20190815|00973N102|AKTS|28147|AKOUSTIS TECHNOLOGIES INC|5.86
20190815|00973W102|KERN|949|AKERNA CORP COM|9.75
20190815|00973Y108|AKRO|10189|AKERO THERAPEUTICS INC COM|26.06
20190815|011532108|AGI|43960|ALAMOS GOLD INC NEW COM CL A (|6.89
20190815|012653101|ALB|63623|ALBEMARLE CORP|64.29
20190815|013872106|AA|4003|ALCOA UPSTREAM CORP COM STK(DE|17.50
20190815|01434T100|AXXDF|4269|ALDERON IRON ORE CORP. ORDINAR|0.21
20190815|01444Q104|ALEAF|31676|ALEAFIA HEALTH INC (CANADA)|0.87
20190815|014491104|ALEX|113|ALEXANDER & BALDWIN, INC COM|22.36
20190815|015857105|AQN|2931|ALGONQUIN POWER ORDINARY SHARE|12.91
20190815|01609W102|BABA|114|ALIBABA GROUP HLDG LTD SPONSOR|162.06
20190815|01627X108|ALO|13068|ALIO GOLD INC COM (CANADA)|0.75
20190815|01643A207|WTER|5508|ALKALINE WTR CO INC|1.50
20190815|01671P100|ALLK|4671|ALLAKOS INC COM (DE)|84.00
20190815|01748X102|ALGT|11328|ALLEGIANT TRAVEL COMPANY COM|142.00
20190815|01749N103|ALGR|57|ALLEGRO MERGER CORP COM STK (D|10.14
20190815|01749N111|ALGRW|1800|ALLEGRO MERGER CORP WT EXP 1/1|0.29
20190815|01749N129|ALGRR|1700|ALLEGRO MERGER CORP RT EXP 12/|0.21
20190815|01750B105|AUXXF|16667|ALLEGIANT GOLD LTD (CANADA)|0.07
20190815|018522300|ALE|600|ALLETE INC NEW|83.58
20190815|01861B101|ALGGY|2282|ALLIANCE GLOBAL GROUP, INC. UN|13.75
20190815|01864U106|AFB|350|ALLIANCEBERNSTEIN NATIONAL MUN|13.78
20190815|01877R108|ARLP|1167|ALLIANCE RESOURCES PART L.P.|14.65
20190815|018802108|LNT|1|ALLIANT ENERGY CORPORATION|50.85
20190815|018825109|NCZ|2353|ALLIANZGI CONV & INC FND II CO|4.88
20190815|018828103|NCV|1321|ALLIANZGI CONV & INC FND COM S|5.48
20190815|01883A107|NFJ|12|ALLIANZGI NFJ DIVID INT & PREM|11.95
20190815|01883H102|CBH|5227|ALLIANZGI CONV & INCOME 2024|9.16
20190815|019170109|AESE|23823|ALLIED ESPORTS ENTMT INC COM|3.57
20190815|019170117|AESEW|24019|ALLIED ESPORTS ENTERTAINMENT, |0.20
20190815|019770106|ALLO|2952|ALLOGENE THERAPEUTICS INC|27.63
20190815|01988P108|MDRX|1790|ALLSCRIPTS HEALTHCARE SOLUTION|9.00
20190815|020002838|ALLPRH|40621|ALLSTATE CORP DEPOSITARY SHS R|25.39
20190815|02071M507|ALBKY|1001|ALPHA BK A E SPONSORED ADR NEW|0.40
20190815|02072L607|FRDM|2792|ALPHA ARCHITECT ETF TR FREEDOM|24.10
20190815|02079K107|GOOG|381|ALPHABET INC CAP STK CL C|1164.29
20190815|021090204|APELY|39|ALPS ALPINE CO., LTD. AMERICAN|32.58
20190815|021346101|AABA|231|ALTABA INC COM|69.92
