SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20200203|G4388N106|HELE|31|HELEN OF TROY LTD-NEW-BERMUDA |189.05
20200203|G4603R122|HCCHW|600|HL ACQUISITIONS CORP WT TO PUR|0.36
20200203|G47791101|IR|2124|INGERSOLL-RAND PLC ORD SHS (IR|133.23
20200203|G48833126|WFTUF|92|WEATHERFORD INTL PLC WT EXP (I|0.80
20200203|G51502105|JCI|98|JOHNSON CTLS INTL PLC SHS (IRL|39.45
20200203|G5223X100|KXIN|1924|KAIXIN AUTO HLDGS SHS (CYM)|1.14
20200203|G5463L105|LHC|198|LEO HLDGS CORP CL A ORD SHS (C|10.42
20200203|G5463L113|LHCWS|4070|LEO HLDGS CORP WT EXP|1.10
20200203|G5478K100|LLIT|32216|LIANLUO SMART LTD SHS (VGB)|2.91
20200203|G5480U120|LBTYK|792|LIBERTY GLOBAL PLC SHS CL C (U|19.48
20200203|G5509L101|LIVN|5169|LIVANOVA PLC SHS (GBR)|67.97
20200203|G56981106|LKCO|81|LUOKUNG TECHNOLOGY CORP SHS|0.82
20200203|G5753U146|MHPRD|790|MAIDEN HOLDINGS LTD. PREFERRED|7.20
20200203|G5785G107|MNK|323|MALLINCKRODT PUB LTD CO SHS (I|4.59
20200203|G5876H105|MRVL|1048641|MARVELL TECH GROUP LTD|24.04
20200203|G6S41R101|OSMT|266|OSMOTICA PHARMACEUTICALS PLC|6.44
20200203|G6095L109|APTV|164052|APTIV PLC SHS (JEY)|84.79
20200203|G6333L101|ITRM|17091|ITERUM THERAPEUTICS LTD|2.34
20200203|G6359F129|NBRPRA|18|NABORS INDUSTRIES LTD PFD CONV|17.06
20200203|G6455A115|NFINW|100|NETFIN ACQUISITION CORP WT EXP|0.52
20200203|G6461G106|NFH|1072|NEW FRONTIER HEALTH CORP SHS (|9.10
20200203|G65431101|NE|111573|NOBLE CORP PLC ORD SHS (UK)|0.81
20200203|G66721104|NCLH|48303|NORWEGIAN CRUISE LINE HLDGS LT|53.85
20200203|G6700G107|NVT|180|NVENT ELEC PLC SHS (IRL)|24.90
20200203|G67145105|OAC|40|OAKTREE ACQUISITION CORP CL A |10.05
20200203|G67145113|OACWS|2100|OAKTREE ACQUISITION CORP WT EX|1.60
20200203|G68603136|PREPRG|4|PARTNERRE LTD|26.55
20200203|G68707101|PAGS|10988|PAGSEGURO DIGITAL LTD|32.49
20200203|G7S00T104|PNR|29|PENTAIR PLC|42.93
20200203|G7114V102|PME|1360|PINGTAN MARINE ENTERPRISE LTD |1.08
20200203|G71218104|PLTYF|55|PLASTEC TECHNOLOGIES, LTD ORDI|8.00
20200203|G7457R122|RBZ|10917|REEBONZ HLDG LTD UDS ORD SHS N|1.19
20200203|G7498P119|RNRPRE|298|RENAISSANCERE HOLDGINGS LTD 5.|25.51
20200203|G75130107|RPLA|178|REPLAY ACQUISITION CORP (CYM) |10.08
20200203|G78516203|SCPE|72026|SC HEALTH CORP CL A (CYM)|10.04
20200203|G78516302|SCPEU|1000|SC HEALTH CORPUNIT 1 CL A & 1/|10.46
20200203|G7945M107|STX|1429|SEAGATE TECH PLC (IRL)|56.99
20200203|G7998G106|SDRL|182985|SEADRILL LTD NEW SHS (BMU)|1.37
20200203|G8060N102|ST|96|SENSATA TECHNOLOGIES HLDG PLC |47.27
20200203|G8136L114|SSPKW|100|SILVER SPIKE ACQUISITION CORP |0.45
20200203|G8473T100|STE|323|STERIS PLC ORD SHS(IRL)|150.69
20200203|G85158106|STNE|8070|STONECO LTD CL A (CYM)|43.44
20200203|G87084102|PETZ|13861|TDH HLDGS INC|1.33
20200203|G87110105|FTI|582|TECHNIPFMC PLC COM (GBR)|16.51
20200203|G87264100|TGLS|599|TECNOGLASS INC COM|7.57
20200203|G8766E109|TGH|14203|TEXTAINER GROUP HOLDINGS LTD (|9.47
20200203|G88950103|TKKS|12463|TKK SYMPHONY ACQUISITION CORP |10.27
20200203|G9078F123|TRTNPRA|402|TRITON INTL LTD 8.5% CUM RED P|27.82
20200203|G9108L108|TNP|41443|TSAKOS ENERGY NAVIGATION LTD|3.10
20200203|G9108L157|TNPPRE|1560|TSAKOS ENERGY NAVIGA (BERMUDA)|24.01
20200203|G9402Q118|LATNU|600|UNION ACQUISITION CORP.II USD |10.35
20200203|G9402Q126|LATNW|100|UNION ACQUISITION CRP II WT OU|0.45
20200203|G9402V109|VAL|31028|VALARIS PLC SHS CL A (GBR)|5.11
20200203|G94787101|WTRE|273|WATFORD HLDGS LTD SHS (BMU)|21.85
20200203|G9618E107|WTM|164|WHITE MOUNTAINS INSRN GRP,LTD |1117.22
20200203|G97822103|PRGO|227|PERRIGO COMPANY PLC (IRL)|57.04
20200203|H01301128|ALC|3665|ALCON INC. ORDINARY SHARES (CH|58.94
20200203|H1467J104|CB|103|CHUBB LTD COM|151.99
20200203|H2906T109|GRMN|2396|GARMIN LTD COM STK (CH)|96.95
20200203|L0164E108|SONG|197|AKAZOO S A SHS EURO|5.09
20200203|L5140P101|I|624|INTELSAT S A COM (LUX)|3.41
20200203|L7257P205|PACD|9256|PACIFIC DRILLING S.A., LUXEMBO|1.84
20200203|L9340P101|TSE|25|TRINSEO S.A. ORD SHS|28.72
20200203|M22013102|CRNT|3513|CERAGON NETWORKS LTD|2.06
20200203|M2361E161|CHEKZ|30|CHECK-CAP LTDWT EXP SER C|0.25
20200203|M26744108|CRWTF|3|CROW TECHNOLOGIES 1977 LTD|5.75
20200203|M2682V108|CYBR|21|CYBERARK SOFTWARE LTD. ORDINAR|138.23
20200203|M37605124|EMITF|224|ELBIT IMAGING LTD SHS NEW NO P|1.51
20200203|M4R82T106|FVRR|863|FIVERR INTL LTD ORD SHS (ISR) |26.09
20200203|M40184208|ELTK|89|ELTEK LTD PETACH TIKVA ISRAEL |3.95
20200203|M4130Y106|ENLV|2000|ENLIVEX THERAPEUTICS LTD COM O|8.00
20200203|M46135105|FOMX|50|FOAMIX PHARMACEUTICALS LTD ORD|3.85
20200203|M47238106|GLMD|263|GALMED PHARMACEUTICALS LTD. SH|5.18
20200203|M47364100|GMDA|3216|GAMIDA CELL LTD (ISR)|4.54
20200203|M51363113|MLNX|6600|MELLANOX TECHNOLOGIES, LTD ORD|120.90
20200203|M51474118|GILT|190|GILAT SATELLITE NETWORKS LTD N|9.48
20200203|M52514102|HAIPF|18|HADERA PAPER LTD SHS (ISRAEL) |42.81
20200203|M5425M103|INMD|73683|INMODE LTD SHS|43.33
20200203|M56595149|IGLDF|112|INTERNET GOLD-GOLDEN LINES LTD|7.67
20200203|M5920A109|ICL|40|ISRAEL CHEMICALS LTD (ISRAEL) |4.19
20200203|M68830104|MDWD|83|MEDIWOUND LTD ORD SHS|3.01
20200203|M81865111|RDCM|7|RADCOM LTD ORD SHS|8.70
20200203|M8216Q200|RWLK|26869|REWALK ROBOTICS LTD SHS NEW (I|1.97
20200203|M85548101|SSYS|8044|STRATASYS LTD ORD SHS (ISRAEL)|17.98
20200203|M8893U102|TUFN|40|TUFIN SOFTWARE TECHNOLOGIES LT|14.62
20200203|M96883109|VBLT|5861|VASCULAR BIOGENICS LTD ORD SHS|1.51
20200203|M98068105|WIX|74|WIX.COM LTD ORDINARY SHS|142.69
20200203|N07045102|ASMIY|1045|ASM INTERNATL N.V|122.31
20200203|N14506104|ESTC|488|ELASTIC N V USD SHS (NLD)|64.88
20200203|N1976T109|CNTG|273|CENTOGENE N V COM SHS USD (NLD|9.76
20200203|N20944109|CNHI|18366|CNH INDUSTRIAL N V COM SHS (NL|9.42
20200203|N22717107|CLB|57892|CORE LABS N.V.|35.13
20200203|N31738102|FCAU|78054|FIAT CHRYSLER AUTOMOBILES N V |13.02
20200203|N97284108|YNDX|22|YANDEX N V CL A ORD SHS (NLD) |44.81
20200203|P16994132|BLX|81|BANCO LATINOAMERICANO DE COMER|20.16
20200203|P5626F128|IFS|103|INTERCORP FINL SVCS INC COM|42.25
20200203|P73398102|NYMX|15818|NYMOX PHARMACEUTICAL CORP COM |3.61
20200203|P73684113|OSW|1513|ONESPAWORLD HLDGS LTD COM SHS |15.01
20200203|Q6519T117|NAKD|13573|NAKED BRAND GROUP LTD SHS NEW |0.80
20200203|V0195Q103|AFMJF|3000|ALPHAMIN RES CORP (MAURITIUS) |0.16
20200203|Y2188B116|DLNGPRA|1803|DYNAGAS LNG PARTNERS LP PFD UN|23.45
20200203|Y2188B124|DLNGPRB|205|DYNAGAS LNG PARTNERS LP PREF U|21.50
20200203|Y2573F102|FLEX|14|FLEX LTD SHS (SGP)|13.15
20200203|Y2687W108|GLOP|76139|GASLOG PARTNERS LP UNIT LTD PA|10.24
20200203|Y2711Y112|GIGM|1466|GIGAMEDIA LIMITED ORD SHS NEW |2.38
20200203|Y2745C102|GMLP|161|GOLAR LNG PARTNERS LP COM UIT |6.83
20200203|Y3262R100|HMLP|22034|HOEGH LNG PARTNERS LP COM UIT |15.07
20200203|Y3262R118|HMLPPRA|1403|HOEGH LNG PARTNERS LP CUM RED |26.93
20200203|Y62151108|NMCI|2048|NAVIOS MARITIME CONTAINERS LP |1.68
20200203|Y62267409|NMM|364|NAVIOS MARITIME PARTNERS L.P. |12.48
20200203|Y73760145|SHIPW|111|SEANERGY MARITIME HOLDINGS CO |.
20200203|Y7542C130|STNG|2665|SCORPIO TANKERS INC COM NEW|23.34
20200203|Y75638133|SSWPRE|700|SEASPAN CORP CUM REDEEMABLE PE|25.70
20200203|Y8162K204|SBLK|19438|STAR BULK CARRIERS CORP SH PAR|8.10
20200203|Y8162K303|SBLKZ|1100|STAR BULK CARRIERS CORP SR NTS|25.70
20200203|Y81669106|GASS|13300|STEALTHGAS INC|3.00
20200203|Y8565J127|TOOPRA|1386|TEEKAY OFFSHORE PARTNERS L P 7|22.10
20200203|Y8565J135|TOOPRB|2259|TEEKAY OFFSHORE PARTNERS LP PR|23.35
20200203|Y8565J176|TOOPRE|41|TEEKAY OFFSHORE PART (MARSHALL|23.32
20200203|Y8565N300|TNK|5|TEEKAY TANKERS LTD SHS A NEW|16.29
20200203|Y95308105|WVE|5522|WAVE LIFE SCIENCES LTD ORD SHS|7.10
20200203|000375204|ABB|37394|ABB LTD ADS ( 1 REG SHS)|23.17
20200203|00080Q105|AAVMY|7406|ABN AMRO BK N V AMSTERDAM BRH |17.35
20200203|00090Q103|ADT|213|ADT INC DEL|6.20
20200203|001084102|AGCO|99|AGCO CORP|70.14
20200203|00110G408|BTAL|1823|AGF INVTS TR AGFIQ US MKT NEUT|23.41
20200203|001228204|MITTPRA|340|AG MTG INVT TR INC8.25% PFD SE|25.85
20200203|001317205|AAGIY|64764|AIA GROUP LTD SPONSORED ADR HO|39.71
20200203|00135T104|AIBGY|1000|AIB GROUP PLC (IRELAND)|6.05
20200203|00162Q460|ACES|3876|ALPS ETF TR CLEAN ENERGY ETF|36.40
20200203|00162Q536|RFCI|976|ALPS ETF TR RIVERFRONT DYNAMIC|25.48
20200203|00162Q668|EDOG|95426|ALPS ETF EMERGING SECTOR DIVI |20.95
20200203|00162Q858|SDOG|150|ALPS SECTOR DIVIDEND DOGS ETF |44.86
20200203|00162Q866|AMLP|136475|ALPS ETF TR ALERIAN MLP ETF|8.02
20200203|00163U106|AMAG|848|AMAG PHARMACEUTICALS INC COM S|8.86
20200203|00165C104|AMC|129972|AMC ENTMT HLDGS INC CL A COM S|6.52
20200203|00180G106|HKIB|1141|AMTD INTL INC SPONSORED ADS|8.16
20200203|00183L102|ANGI|1388|HOMESERVICES INC. CLASS A COMM|8.03
20200203|00202F102|AMKBY|7|A.P. MOLLER-MAERSK A/S UNSPONS|5.92
20200203|00206R102|T|10082|AT&T INC. COM|37.62
20200203|00212G108|ASMVY|5640|Asm Pacific Technology Ltd Uns|41.15
20200203|002120202|LIFE|3571|ATYR PHARMA INC COM NEW|5.07
20200203|00214Q203|ARKQ|4179|ARK AUTONOMOUS TECHNOLOGY & RO|38.57
20200203|00214Q302|ARKG|14621|ARK GENOMIC REVOLUTION ETF (DE|32.71
20200203|00214Q708|ARKF|1065|ARK ETF TR FINTECH INNOVATION |25.24
20200203|00215F107|ATNI|12|ATN INTL INC COM|57.87
20200203|002201101|ACOPY|2904|A2 MILK CO LTD ADR(NEW ZEALAND|9.65
20200203|00249N100|AYRSF|237|AYR STRATEGIES INC SUB VTG SH |9.60
20200203|003011103|IAF|1114|ABERDEEN AUSTRALIA EQUITY FUND|5.48
20200203|003057106|ACP|201|ABERDEEN INCOME CR STRATEGIES |11.62
20200203|00326A104|SGOL|5|ABERDEEN STANDARD PHYSICAL GOL|15.27
20200203|003261104|BCI|2713|ABERDEEN STD INVTS BLOOMBERG A|20.98
20200203|003261500|AOIL|2|ABERDEEN STD BLOOMBERG WTI CRU|22.35
20200203|003262102|PALL|40|ABERDEEN STD PALLADIUM ETF TR |216.04
20200203|003263100|GLTR|2|ABERDEEN STD PRECIOUS METALS B|80.49
20200203|003264108|SIVR|32664|ABERDEEN STD SILVER ETF TR PHY|17.48
20200203|00389L104|ACCA|872|ACACIA DIVERSIFIED HLDGS INC|0.05
20200203|00400R700|WBIG|1|ABSOLUTE SHS TR WBI BULLBEAR Y|23.58
20200203|00400R833|WBIN|223|ABSOLUTE SHS TR WBI BULLBEAR T|19.55
20200203|00400R841|WBIT|911|ABS SHS TRWBI BULLBEAR TREND S|20.33
20200203|00401C108|ACIA|8|ACACIA COMMUNICATIONS INC COM |68.55
20200203|004285102|ACAM|72|ACAMAR PARTNERS ACQUISITION CO|10.12
20200203|00430H102|AXDX|2664|ACCELERATE DIAGNOSTICS INC STK|16.80
20200203|00430K402|ACST|212322|ACASTI PHARMA INC CL A SHS (CD|0.73
20200203|00436Q114|ACELWS|498|ACCEL ENTMT INC WT EXP 11/20/2|2.99
20200203|00444T100|ACRX|1349|ACELRX PHARMACEUTICALS INC COM|1.70
20200203|004468203|ACHV|9764|ACHIEVE LIFE SCIENCE INC COM N|0.56
20200203|004563102|AVHNY|11|Ackermans & Van Haaren Sa Unsp|14.68
20200203|00489Y402|ACRGF|5038|ACREAGE HLDGS INC COM SUB VTG(|5.81
20200203|00547W208|ADMP|2661|ADAMIS PHARMACEUTICALS CORP CO|0.66
20200203|006212104|ADX|3900|ADAMS DIVERSIFIED EQUITY FUND |15.86
20200203|00653A107|ADAP|42382|ADAPTIMMUNE THERAPEUTICS PLC S|3.90
20200203|00653Q102|AHCO|1679|ADAPTHEALTH CORP CL A|13.27
20200203|00654J107|ADXN|210|ADDEX THERAPEUTICS LTD ADS|13.50
20200203|00687A107|ADDYY|2482|ADIDAS AG SPONSORED ADR (GERMA|158.16
20200203|00725J102|ADOCY|50|ADOCIA SPONSORED ADR (FRA)|12.38
20200203|00739L101|ADRO|545|ADURO BIOTECH, INC COM STK|1.68
20200203|007624307|ADXS|1417|ADVAXIS INC COM PAR $0.001 (DE|0.86
20200203|00765F101|AAVVF|512|ADVANTAGE OIL & GAS LTD COM|1.70
20200203|00768Y461|DWEQ|16728|ADVISORSHARES TR DORSEY WRIGHT|26.07
20200203|00768Y479|DWAW|4959|ADVISORSHARES TR DORSEY WRIGHT|25.37
20200203|00768Y487|DWUS|8522|ADVISORSHARES TR DORSEY WRIGHT|25.91
20200203|00768Y495|YOLO|93|ADVISORSHARES TR PURE CANNABIS|11.62
20200203|00768Y529|DWSH|4165|ADVISORSHARES TR DORSEY WRIGHT|24.66
20200203|00768Y537|DWMC|99|ADVISORSHARES TR DORSEY WRIGHT|23.57
20200203|00768Y560|CWS|802|ADVISORSHARES TR ADVISORSHARES|37.62
20200203|00768Y586|SCAP|50|ADVISORSHARES TR CORNERSTONE S|35.99
20200203|00768Y727|MINC|743|ADVISORSHARES TR NEWFLEET MULT|48.82
20200203|00768Y834|FWDB|41|ADVISORSHARES FOLIOBEYOND SMAR|26.68
20200203|00768Y883|HDGE|78963|ADVISORSHARES TRUST RANGER EQU|5.42
20200203|00770C101|ADES|327|ADVANCED EMISSIONS SOLUTIONS I|11.39
20200203|00783V104|ADYEY|7959|ADYEN N V (NETHERLANDS)|18.36
20200203|007903107|AMD|1058|ADVANCED MICRO DEVICES|47.00
20200203|00810B105|ARPO|8458|AERPIO PHARMACEUTICALS INC COM|0.67
20200203|00829Q101|AOIFF|3210|AFRICA OIL CORP ORD SHS (CANAD|1.04
20200203|00830Q108|RSSFF|1614|AFFINOR GROWERS INC ORD SHS (C|0.03
20200203|00835P105|GNMX|64007|AEVI GENOMIC MEDICINE INC COM |0.19
20200203|008474108|AEM|240|AGNICO EAGLE MINES LTD|61.82
20200203|00848H108|AGE|39786|AGEX THERAPEUTICS INC COM (DE)|1.37
20200203|00851F106|AGFAF|44225|AGRAFLORA ORGANICS INTL INC CO|0.09
20200203|00856G109|AGFS|24|AGROFRESH SOLUTIONS INC COM ST|2.34
20200203|00856G117|AGFSW|5475|AGROFRESH SOLUTIONS INC WTS EX|.
20200203|00856K100|AGGHF|500|AGRIOS GLOBAL HLDGS (CANADA)|0.17
20200203|008712200|ADERY|49|AIDA ENGINEERING LTD ADR|95.35
20200203|00900T107|AIMT|218|AIMMUNE THERAPEUTICS INC COM S|31.05
20200203|00901B105|AIM|48261|AIM IMMUNOTECH INC COM|1.00
20200203|00912N205|AIRI|1|AIR INDUSTRIES GROUP COM STK (|1.59
20200203|00912X500|ALPRA|1430|AIR LEASE CORP NON CUM PERP PR|27.87
20200203|009120403|AILQF|14619|AIRLQ, INC. ORDINARY SHARES (C|0.22
20200203|009136201|ANZLY|155|AIR NEW ZEALAND LTD SPONSORED |9.08
20200203|00950R100|AIPUY|4334|AIRPORTS OF THAILAND PUBLIC CO|22.97
20200203|00973W102|KERN|105|AKERNA CORP COM|8.12
20200203|011532108|AGI|31197|ALAMOS GOLD INC NEW COM CL A (|6.30
20200203|01167P101|ALSK|98798|ALASKA COMMUN SYS GRP INC|2.04
20200203|012653101|ALB|2534|ALBEMARLE CORP|80.28
20200203|01345P106|ALBO|903|ALBIREO PHARMA INC COM|22.70
20200203|01444Q104|ALEAF|25955|ALEAFIA HEALTH INC (CANADA)|0.48
20200203|014442107|ALEC|33317|ALECTOR INC COM (DE)|27.94
20200203|015271109|ARE|27456|ALEXANDRIA REAL EST EQ INC|163.20
20200203|01535P106|AXU|7276|Alexco Resource Corp Common Sh|1.78
20200203|015857105|AQN|632|ALGONQUIN POWER ORDINARY SHARE|15.31
20200203|015857709|AQNA|82|ALGONQUIN PWR & UTILS CORP|28.42
20200203|015857808|AQNB|151|ALGONQUIN PWR & UTILS CORP 201|28.99
20200203|01609W102|BABA|2950|ALIBABA GROUP HLDG LTD SPONSOR|206.59
20200203|01626P403|ANCUF|141|ALIMENTATION COUCHE TRAD INC S|33.42
20200203|01643A207|WTER|68642|ALKALINE WTR CO INC|1.40
20200203|01741R102|ATI|55|ALLEGHENY TECHNOLOGIES INC(NEW|17.25
20200203|01748X102|ALGT|262|ALLEGIANT TRAVEL COMPANY COM|168.04
20200203|01749N111|ALGRW|200|ALLEGRO MERGER CORP WT EXP 1/1|0.18
20200203|01864U106|AFB|699|ALLIANCEBERNSTEIN NATIONAL MUN|14.13
20200203|01877R108|ARLP|32054|ALLIANCE RESOURCES PART L.P.|9.04
20200203|018820100|ALIZY|63190|ALLIANZ SE|23.75
20200203|018825109|NCZ|117|ALLIANZGI CONV & INC FND II CO|5.19
20200203|01883H102|CBH|1078|ALLIANZGI CONV & INCOME 2024|9.67
20200203|019170109|AESE|15|ALLIED ESPORTS ENTMT INC COM|2.57
20200203|019204106|AFBA|168|ALLIED FIRST BANCORP INC (MARY|2.12
20200203|019222207|AHPI|25164|ALLIED HEALTHCARE PRODS INC CO|3.89
20200203|019770106|ALLO|154|ALLOGENE THERAPEUTICS INC|21.72
20200203|020002838|ALLPRH|800|ALLSTATE CORP DEPOSITARY SHS R|26.37
20200203|020283305|AAU|28797|ALMADEN MINERALS LTD COM CLASS|0.55
20200203|02072E108|ALPE|8208|ALPHA-EN CORPORATION COMMON ST|0.33
20200203|02072L102|QVAL|255|ALPHA ARCHITECT U.S. QUANTITAT|28.49
20200203|02072L201|IVAL|81|ALPHA ARCHITECT INTL QUANTITAT|27.98
20200203|02072L300|IMOM|1077|ALPHA ARCHITECT INTL QUANTITAT|26.53
20200203|02072L409|QMOM|22080|ALPHA ARCHITECH U.S. QUANTITAT|34.35
20200203|02072L607|FRDM|53378|ALPHA ARCHITECT ETF TR FREEDOM|25.99
20200203|02075W105|ALLIF|19665|ALPHA LITHIUM CORP (CANADA)|0.30
20200203|020772109|APT|867|ALPHA PRO TECH,LTD|6.72
20200203|02079K107|GOOG|310|ALPHABET INC CAP STK CL C|1434.23
20200203|02083E105|ALPP|28300|ALPINE 4 TECHNOLOGIES LTD CL A|0.09
20200203|021090204|APELY|830|ALPS ALPINE CO., LTD. AMERICAN|36.94
20200203|021369103|ALTR|6960|ALTAIR ENGR INC CL A COM|36.95
20200203|02155H200|ALT|3598|ALTIMMUNE INC COM NEW|1.73
20200203|02156B103|AYX|200|ALTERYX INC COM CL A|139.47
20200203|02156K103|ATUS|612|ALTICE USA INC CLASS A (DE)|27.36
20200203|022631204|AMDLY|19|AMADA HOLDINGS CO LTD ADR - UN|43.60
20200203|022912109|AXREF|1000|AMARC RESOURCES LTD|0.05
20200203|023111206|AMRN|1215|AMARIN CORP PLC SPONSORED ADR |18.55
20200203|023135106|AMZN|1342|AMAZON COM INC;COM USD0.01|2008.72
20200203|023139116|AMBCW|2517|AMBAC FINL GROUP INC WTS EXP 4|9.77
20200203|02314N205|AMAZ|9825|AMAZING ENERGY OIL & GAS CO CO|0.14
20200203|02322P200|AMBO|604|AMBOW ED HLDG LTD|1.99
20200203|02362F302|AMRH|738|AMERI HLDGS INC COM NEW|1.31
20200203|02364W105|AMX|8843|AMERICA MOVIL, S.A.B. DE C.V. |16.68
20200203|02376R102|AAL|11922|AMERICAN AIRLINES GROUP INC CO|26.84
20200203|024870107|AMMJ|26297|AMERICAN CANNABIS COMP INC COM|0.14
20200203|025072109|KORP|472|AMERICAN CENTY ETF TR DIVERSIF|51.98
20200203|025072208|VALQ|961|AMERICAN CENTY ETF TR STOXX US|41.94
20200203|025072307|QGRO|238|AMERICAN CENTY ETF TR STOXX US|45.06
20200203|025072406|QINT|747|AMERICAN CENTY ETF TR QUALITY |40.85
20200203|025072505|TAXF|3776|AMERICAN CENTY ETF TR DIVERSIF|54.03
20200203|025072604|AVEM|2197|AMERICAN CENTY ETF TR AVANTIS |51.44
20200203|025072703|AVDE|1198|AMERICAN CENTY ETF TR AVANTIS |52.38
20200203|025072802|AVDV|1107|AMERICAN CENTY ETF TR AVANTIS |52.52
20200203|025072885|AVUS|14816|AMERICAN CENTY ETF TR AVANTIS |54.04
20200203|025351107|ADFS|3795|AMERICAN DEFENSE SYS INC COM S|0.05
20200203|02553E106|AEO|1233|AMERICAN EAGLE OUTFITTER INC C|14.40
20200203|025537101|AEP|125|AMERICAN ELECTRIC POWER INC|104.22
20200203|025537127|AEPPRB|2|AMERICAN ELEC PWR CO INC CORP |58.00
20200203|025676503|AELPRA|1691|AMERICAN EQUITY INVT LIFE HLDG|26.26
